time_s,cube_z_m,finger_half_gap_m,finger_z_m,contacts
3.014000000000000234e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.015000000000000124e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.016000000000000014e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.016999999999999904e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.018000000000000238e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.019000000000000128e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.020000000000000018e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.020999999999999908e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.022000000000000242e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.023000000000000131e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.024000000000000021e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.024999999999999911e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.026000000000000245e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.027000000000000135e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.028000000000000025e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.028999999999999915e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.030000000000000249e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.031000000000000139e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.032000000000000028e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.032999999999999918e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.034000000000000252e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.035000000000000142e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.036000000000000032e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.036999999999999922e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.038000000000000256e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.039000000000000146e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.040000000000000036e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.040999999999999925e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.042000000000000259e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.043000000000000149e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.044000000000000039e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.044999999999999929e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.046000000000000263e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.047000000000000153e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.048000000000000043e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.048999999999999932e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.050000000000000266e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.051000000000000156e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.052000000000000046e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.052999999999999936e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.054000000000000270e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.055000000000000160e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.056000000000000050e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.056999999999999940e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.058000000000000274e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.059000000000000163e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.060000000000000053e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.060999999999999943e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.062000000000000277e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.063000000000000167e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.064000000000000057e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.064999999999999947e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.066000000000000281e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.067000000000000171e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.068000000000000060e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.068999999999999950e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.070000000000000284e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.071000000000000174e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.072000000000000064e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.072999999999999954e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.073999999999999844e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.075000000000000178e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.076000000000000068e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.076999999999999957e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.077999999999999847e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.079000000000000181e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.080000000000000071e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.080999999999999961e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.081999999999999851e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.083000000000000185e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.084000000000000075e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.084999999999999964e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.085999999999999854e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.087000000000000188e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.088000000000000078e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.088999999999999968e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.089999999999999858e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.091000000000000192e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.092000000000000082e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.092999999999999972e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.093999999999999861e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.095000000000000195e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.096000000000000085e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
3.096999999999999975e+00,1.995285600423812866e-02,2.899999999999999800e-02,1.010000000000000064e-01,6.400000000000000000e+01
