time_s,force_N,x_bottom_m,x_middle_m,x_top_m,slip_ground_bottom_m,slip_bottom_middle_m,slip_middle_top_m,contacts
3.9545,3.9272,0.00016562566827512583,0.000510550393190372,0.0009732555217083949,0.00016562566827512583,0.00034492472491524614,0.00046270512851802293,12
3.955,3.928,0.00016572234331789485,0.0005108535800674435,0.000973914610142941,0.00016572234331789485,0.0003451312367495487,0.0004630610300754975,12
3.9555000000000002,3.9288000000000003,0.00016581615306357855,0.0005111456741274569,0.000974519523594349,0.00016581615306357855,0.00034532952106387836,0.000463373849466892,12
3.956,3.9295999999999998,0.00016590681909371365,0.0005114263551655086,0.0009750849175842965,0.00016590681909371365,0.00034551953607179494,0.0004636585624187879,12
3.9565,3.9304,0.00016599454267668818,0.0005116967741587681,0.0009756215123125548,0.00016599454267668818,0.0003457022314820799,0.0004639247381537867,12
3.9570000000000003,3.9312000000000005,0.00016607972220387433,0.0005119585955848633,0.0009761373142718888,0.00016607972220387433,0.00034587887338098893,0.00046417871868702546,12
3.9575,3.932,0.00016616280741142748,0.0005122135359805649,0.0009766383856400116,0.00016616280741142748,0.0003460507285691374,0.0004644248496594467,12
3.958,3.9328000000000003,0.00016624422876011758,0.0005124631599190891,0.000977129348932519,0.00016624422876011758,0.00034621893115897157,0.00046466618901342977,12
3.9585,3.9335999999999998,0.00016632436715351059,0.0005127088061843037,0.0009776137328883808,0.00016632436715351059,0.00034638443903079315,0.0004649049267040771,12
3.959,3.9344,0.00016640354459801707,0.0005129515771035986,0.00097809421999609,0.00016640354459801707,0.0003465480325055816,0.0004651426428924914,12
3.9595000000000002,3.9352000000000005,0.00016648202517399453,0.0005131923562564078,0.0009785728305564485,0.00016648202517399453,0.0003467103310824133,0.0004653804743000407,12
3.96,3.936,0.00016656002060936548,0.0005134318369255984,0.0009790510638497637,0.00016656002060936548,0.00034687181631623293,0.00046561922692416524,12
3.9605,3.9368000000000003,0.00016663769747634214,0.0005136705526820794,0.000979530008885008,0.00016663769747634214,0.0003470328552057372,0.0004658594562029285,12
3.9610000000000003,3.9376000000000007,0.00016671523424913482,0.0005139411547157589,0.0009800916811668686,0.00016671523424913482,0.0003472259204666241,0.0004661505264511096,10
3.9615,3.9384,0.000166791342622536,0.0005141842543038583,0.0009806292627617336,0.000166791342622536,0.0003473929116813223,0.00046644500845787525,12
3.962,3.9392000000000005,0.0001668102500688703,0.0005142024790367375,0.0009821771255500034,0.0001668102500688703,0.0003473922289678672,0.0004679746465132659,10
3.9625,3.94,0.00016687661871550778,0.000514403416057376,0.000983390909560662,0.00016687661871550778,0.0003475267973418682,0.000468987493503286,12
3.963,3.9408000000000003,0.00016696514943553075,0.000514684146094146,0.000984384383820783,0.00016696514943553075,0.00034771899665861524,0.00046970023772663697,12
3.9635000000000002,3.9416,0.00016706227883962337,0.0005149929362567834,0.0009852280172422839,0.00016706227883962337,0.00034793065741716003,0.0004702350809855005,12
3.964,3.9424,0.00016716108459657164,0.0005153050619159747,0.0009859669217338889,0.00016716108459657164,0.00034814397731940306,0.00047066185981791417,12
3.9645,3.9432,0.00016725831318255112,0.0005156097879980868,0.0009866310389298435,0.00016725831318255112,0.0003483514748155357,0.00047102125093175667,12
3.9650000000000003,3.9440000000000004,0.0001673526770044371,0.000515903419106676,0.0009872409753629331,0.0001673526770044371,0.00034855074210223886,0.00047133755625625715,12
3.9655,3.9448,0.000167443896511288,0.000516185633197786,0.0009878113920170986,0.000167443896511288,0.000348741736686498,0.00047162575881931255,12
3.966,3.9456,0.00016753217256287674,0.0005164575810628259,0.0009883530126078245,0.00016753217256287674,0.0003489254084999492,0.0004718954315449986,12
3.9665,3.9463999999999997,0.00016761790349830726,0.0005167209276893766,0.0009888738458305431,0.00016761790349830726,0.00034910302419106936,0.0004721529181411665,12
3.967,3.9472,0.0001677015391600914,0.0005169773903436534,0.0009893799551661349,0.0001677015391600914,0.000349275851183562,0.00047240256482248145,12
3.9675000000000002,3.9480000000000004,0.0001677835101713341,0.0005172285343258737,0.0009898759638104716,0.0001677835101713341,0.0003494450241545396,0.0004726474294845979,12
3.968,3.9488,0.00016786419760351002,0.0005174756990532751,0.0009903654007497114,0.00016786419760351002,0.00034961150144976506,0.0004728897016964363,12
3.9685,3.9496,0.00016794392361412104,0.0005177199873663463,0.0009908509484198766,0.00016794392361412104,0.0003497760637522252,0.00047313096105353037,12
3.969,3.9503999999999997,0.00016802295240992101,0.0005179622832404861,0.0009913346268653927,0.00016802295240992101,0.00034993933083056516,0.00047337234362490653,12
3.9695,3.9512,0.00016810149581978105,0.0005182032802525362,0.000991817934976043,0.00016810149581978105,0.00035010178443275515,0.0004736146547235069,12
3.97,3.9520000000000004,0.00016817945708455767,0.00051847496776608,0.0009923868559397198,0.00016817945708455767,0.0003502955106815224,0.0004739118881736397,10
3.9705,3.9528,0.0001682562128407357,0.0005187198391751787,0.0009929288757083389,0.0001682562128407357,0.00035046362633444305,0.00047420903653316014,12
3.971,3.9536000000000002,0.00016827558208573913,0.0005187392167637463,0.0009944793327377479,0.00016827558208573913,0.00035046363467800717,0.00047574011597400156,10
3.9715000000000003,3.9544000000000006,0.00016834241026475273,0.0005189412685999471,0.0009956955524776019,0.00016834241026475273,0.0003505988583351943,0.0004767542838776548,12
3.972,3.9552,0.00016843138568371007,0.0005192230980241411,0.0009966914493777803,0.00016843138568371007,0.00035079171234043104,0.0004774683513536392,12
3.9725,3.9560000000000004,0.00016852895424038556,0.0005195329495559676,0.0009975375345910775,0.00016852895424038556,0.00035100399531558203,0.00047800458503510996,12
3.973,3.9568,0.0001686281934904526,0.0005198461160676587,0.0009982789784305853,0.0001686281934904526,0.00035121792257720606,0.0004784328623629266,12
3.9735,3.9576000000000002,0.00016872585196885746,0.0005201518781657406,0.0009989457624267665,0.00016872585196885746,0.00035142602619688316,0.0004787938842610259,12
3.974,3.9584,0.00016882064472870087,0.0005204465531619849,0.0009995585183595458,0.00016882064472870087,0.00035162590843328405,0.00047911196519756093,12
3.9745,3.9592,0.00016891229470841548,0.0005207298285405699,0.0010001319211295253,0.00016891229470841548,0.0003518175338321544,0.00047940209258895547,12
3.975,3.96,0.00016900100479812094,0.0005210028616940385,0.0010006766997998253,0.00016900100479812094,0.00035200185689591756,0.0004796738381057868,12
3.9755000000000003,3.9608000000000003,0.00016908717483066725,0.0005212673217273549,0.0010012008620939857,0.00016908717483066725,0.00035218014689668764,0.00047993354036663077,12
3.976,3.9616,0.00016917125563508612,0.0005215249280286469,0.0010017104660050174,0.00016917125563508612,0.00035235367239356077,0.00048018553797637053,12
3.9765,3.9624,0.00016925367838762533,0.000521777246485771,0.0010022101261511207,0.00016925367838762533,0.00035252356809814566,0.0004804328796653497,12
3.977,3.9631999999999996,0.0001693348243657166,0.0005220256159722354,0.0010027033609634225,0.0001693348243657166,0.00035269079160651885,0.0004806777449911871,12
3.9775,3.964,0.00016941501566855363,0.0005222711379887992,0.0010031928412003875,0.00016941501566855363,0.00035285612232024565,0.0004809217032115883,12
3.978,3.9648000000000003,0.00016949451625320817,0.0005225146946448093,0.0010036805747517788,0.00016949451625320817,0.00035302017839160114,0.0004811658801069695,12
3.9785,3.9656,0.00016957353756821166,0.0005227569773355793,0.0010041680483523759,0.00016957353756821166,0.0003531834397673677,0.00048141107101679656,12
3.979,3.9664,0.00016965177174586455,0.0005230295016035369,0.0010047436537202856,0.00016965177174586455,0.00035337772985767233,0.0004817141521167487,10
3.9795000000000003,3.9672000000000005,0.00016972902835514806,0.000523275879710575,0.001005290828452477,0.00016972902835514806,0.00035354685135542696,0.000482014948741902,12
3.98,3.968,0.00016974877489908335,0.0005232963124198141,0.001006845881029167,0.00016974877489908335,0.0003535475375207308,0.00048354956860935296,10
3.9805,3.9688000000000003,0.00016981604577631065,0.0005234996050574587,0.001008066655884566,0.00016981604577631065,0.0003536835592811481,0.00048456705082710726,12
3.981,3.9696,0.00016990542110071553,0.0005237831283120276,0.0010090675687131113,0.00016990542110071553,0.00035387770721131203,0.00048528444040108376,12
3.9815,3.9704,0.00017000347167962229,0.0005240945959338772,0.0010099185744014642,0.00017000347167962229,0.00035409112425425495,0.00048582397846758693,12
3.982,3.9712000000000005,0.0001701032299531798,0.0005244093222272077,0.0010106648606516095,0.0001701032299531798,0.0003543060922740279,0.00048625553842440185,12
3.9825,3.972,0.0001702014219665437,0.0005247166023353709,0.0010113364279025448,0.0001702014219665437,0.0003545151803688272,0.00048661982556717396,12
3.983,3.9728000000000003,0.00017029675197717482,0.00052501276419697,0.001011953925173263,0.00017029675197717482,0.00035471601221979515,0.000486941160976293,12
3.9835000000000003,3.9736000000000002,0.0001703889381035544,0.0005252975034011347,0.0010125320418552144,0.0001703889381035544,0.00035490856529758026,0.00048723453845407974,12
3.984,3.9744,0.0001704781814054212,0.0005255719836319004,0.0010130815186179137,0.0001704781814054212,0.00035509380222647916,0.0004875095349860133,12
3.9845,3.9752,0.0001705648813239531,0.0005258378788895089,0.0010136103721581872,0.0001705648813239531,0.00035527299756555583,0.0004877724932686782,12
3.985,3.976,0.00017064948893871803,0.0005260969123470607,0.001014124667190541,0.00017064948893871803,0.00035544742340834273,0.0004880277548434803,12
3.9855,3.9768,0.00017073243591801402,0.0005263506527856944,0.0010146290231993137,0.00017073243591801402,0.00035561821686768037,0.00048827837041361935,12
3.986,3.9776000000000002,0.00017081410407874425,0.0005266004412573266,0.001015126961990635,0.00017081410407874425,0.00035578633717858233,0.0004885265207333084,12
3.9865,3.9783999999999997,0.0001708948160196148,0.0005268473808720765,0.0010156211565227732,0.0001708948160196148,0.00035595256485246166,0.0004887737756506967,12
3.987,3.9792,0.00017097483612393043,0.0005270923548999958,0.0010161136159755992,0.00017097483612393043,0.0003561175187760654,0.0004890212610756034,12
3.9875000000000003,3.9800000000000004,0.00017105437618629502,0.0005273360555472069,0.0010166058276830042,0.00017105437618629502,0.0003562816793609119,0.0004892697721357973,12
3.988,3.9808,0.00017113291473154016,0.0005276095275072171,0.001017188636258973,0.00017113291473154016,0.000356476612775677,0.0004895791087517559,10
3.9885,3.9816000000000003,0.00017121070167376974,0.0005278575105248103,0.0010177413865678582,0.00017121070167376974,0.0003566468088510406,0.0004898838760430479,12
3.989,3.9823999999999997,0.0001712308457456237,0.0005278790628901763,0.001019301413651044,0.0001712308457456237,0.00035664821714455266,0.0004914223507608677,10
3.9895,3.9832,0.000171298530324366,0.0005280838718397641,0.001020527338360987,0.000171298530324366,0.0003567853415153981,0.000492443466521223,12
3.99,3.9840000000000004,0.0001713883083259946,0.0005283692976943211,0.0010215337653940594,0.0001713883083259946,0.00035698098936832654,0.0004931644676997382,12
3.9905,3.9848,0.00017148681598826333,0.0005286827280097449,0.0010223903443440123,0.00017148681598826333,0.00035719591202148154,0.0004937076163342674,12
3.991,3.9856000000000003,0.00017158710847852579,0.0005289992436531123,0.0010231419715339353,0.00017158710847852579,0.00035741213517458646,0.000494142727880823,12
3.9915000000000003,3.9864000000000006,0.00017168586332564885,0.0005293081931404906,0.001023818687521714,0.00017168586332564885,0.00035762232981484176,0.0004945104943812233,12
3.992,3.9872,0.00017178176181812082,0.0005296059390944235,0.0010244411818529167,0.00017178176181812082,0.00035782417727630265,0.0004948352427584932,12
3.9925,3.9880000000000004,0.00017187451203282817,0.0005298922009676091,0.0010250241803770564,0.00017187451203282817,0.00035801768893478094,0.0004951319794094473,12
3.993,3.9888,0.00017196431139491038,0.0005301681595920847,0.0010255784546822242,0.00017196431139491038,0.0003582038481971743,0.0004954102950901396,12
3.9935,3.9896000000000003,0.00017205155876343916,0.0005304355016488609,0.001026112046752253,0.00017205155876343916,0.00035838394288542175,0.000495676545103392,12
3.994,3.9904,0.00017213670597951487,0.0005306959598380415,0.0010266310414493625,0.00017213670597951487,0.0003585592538585266,0.000495935081611321,12
3.9945,3.9912,0.00017222018596275065,0.0005309511101402699,0.0010271400739616798,0.00017222018596275065,0.00035873092417751926,0.0004961889638214099,12
3.995,3.992,0.00017230238185991274,0.0005312022990384765,0.0010276426780765546,0.00017230238185991274,0.00035889991717856376,0.0004964403790380781,12
3.9955000000000003,3.9928000000000003,0.00017238361749405477,0.0005314506337074146,0.0010281415356811622,0.00017238361749405477,0.00035906701621335983,0.0004966909019737476,12
3.996,3.9936,0.00017246415829786607,0.0005316970004179663,0.0010286386624223346,0.00017246415829786607,0.0003592328421201002,0.0004969416620043683,12
3.9965,3.9944,0.00017254421692690426,0.0005319420935477539,0.0010291355501434267,0.00017254421692690426,0.0003593978766208497,0.0004971934565956728,12
3.997,3.9951999999999996,0.0001726230590044812,0.0005322164895211025,0.0010297254945916563,0.0001726230590044812,0.00035959343051662133,0.0004975090050705537,10
3.9975,3.996,0.00017270137457628973,0.0005324660534833792,0.0010302837567340098,0.00017270137457628973,0.00035976467890708945,0.0004978177032506306,12
3.998,3.9968000000000004,0.00017272191407668465,0.0005324887024602368,0.001031848700270122,0.00017272191407668465,0.00035976678838355215,0.0004993599978098852,10
3.9985,3.9976,0.00017278997842860253,0.0005326951494950546,0.0010330799092596362,0.00017278997842860253,0.00035990517106645206,0.0005003847597645816,12
3.999,3.9984,0.00017288014839760238,0.0005329825591371384,0.001034091958376586,0.00017288014839760238,0.00036010241073953597,0.0005011093992394476,12
3.9995000000000003,3.9992000000000005,0.00017297907045863307,0.0005332981997236698,0.0010349544447968194,0.00017297907045863307,0.0003603191292650367,0.0005016562450731497,12
4.0,4.0,0.00017307989409486615,0.0005336166594204466,0.0010357116570044805,0.00017307989409486615,0.0003605367653255805,0.0005020949975840338,12
4.0005,4.0008,0.0001731792245220215,0.0005339273734402146,0.0010363936863996223,0.0001731792245220215,0.00036074814891819313,0.0005024663129594077,12
4.001,4.001600000000001,0.0001732757086903559,0.0005342267590828171,0.0010370212769948142,0.0001732757086903559,0.0003609510503924611,0.0005027945179119971,12
4.0015,4.0024,0.00017336903952815783,0.0005345145722974418,0.0010376092049663671,0.00017336903952815783,0.000361145532769284,0.0005030946326689253,12
4.002,4.0032,0.00017345940882436276,0.0005347920194517593,0.001038168285239818,0.00017345940882436276,0.00036133261062739654,0.0005033762657880587,12
4.0025,4.0040000000000004,0.00017354721434719914,0.0005350608057145668,0.0010387065956042538,0.00017354721434719914,0.0003615135913673676,0.000503645789889687,12
4.003,4.0048,0.00017363290886541398,0.0005353226774597793,0.001039230249669671,0.00017363290886541398,0.00036168976859436534,0.0005039075722098916,12
4.0035,4.005599999999999,0.00017371692698197144,0.000535579220886734,0.0010397439051793018,0.00017371692698197144,0.00036186229390476263,0.0005041646842925678,12
4.0040000000000004,4.006400000000001,0.00017379965367282098,0.0005358317901266995,0.0010402511132400428,0.00017379965367282098,0.0003620321364538785,0.0005044193231133434,12
4.0045,4.0072,0.00017388141446082354,0.0005360814980461753,0.0010407545687380058,0.00017388141446082354,0.0003622000835853517,0.0005046730706918305,12
4.005,4.008,0.0001739624762427677,0.0005363292350995262,0.0010412562968166897,0.0001739624762427677,0.0003623667588567585,0.0005049270617171635,12
4.0055000000000005,4.008800000000001,0.00017404182277815357,0.0005366049039158397,0.001041853834799672,0.00017404182277815357,0.0003625630811376862,0.0005052489308838323,10
4.006,4.009600000000001,0.00017412084697767896,0.0005368563724167018,0.0010424165515986901,0.00017412084697767896,0.00036273552543902285,0.0005055601791819883,12
4.0065,4.0104,0.00017414188845048533,0.0005368802474244195,0.0010439837763487356,0.00017414188845048533,0.00036273835897393416,0.0005071035289243161,10
4.007,4.0112,0.00017421033993846412,0.0005370882079519812,0.0010452175392843773,0.00017421033993846412,0.000362877868013517,0.0005081293313323962,12
4.0075,4.0120000000000005,0.00017430085105734364,0.0005373773020699335,0.0010462324440103118,0.00017430085105734364,0.0003630764510125899,0.0005088551419403783,12
4.008,4.0128,0.0001744001027598178,0.0005376947361707845,0.001047098086260549,0.0001744001027598178,0.0003632946334109667,0.0005094033500897645,12
4.0085,4.013599999999999,0.0001745013520737538,0.0005380146539789272,0.0010478581978411298,0.0001745013520737538,0.0003635133019051734,0.0005098435438622026,12
4.009,4.0144,0.00017460113997701702,0.0005383266159239174,0.0010485429661234718,0.00017460113997701702,0.00036372547594690045,0.0005102163501995543,12
4.0095,4.0152,0.00017469808546644446,0.0005386271196730631,0.001049173220657844,0.00017469808546644446,0.00036392903420661864,0.0005105461009847809,12
4.01,4.016,0.00017479187114249707,0.0005389159746433721,0.0010497638072458767,0.00017479187114249707,0.00036412410350087504,0.0005108478326025046,12
4.0105,4.016800000000001,0.0001748826866508914,0.0005391944236385354,0.001050325594010312,0.0001748826866508914,0.00036431173698764396,0.0005111311703717766,12
4.011,4.0176,0.00017497093108554643,0.0005394641969189401,0.0010508666971064604,0.00017497093108554643,0.0003644932658333936,0.0005114025001875203,12
4.0115,4.0184,0.00017505705971234252,0.0005397270580727826,0.0010513932560061864,0.00017505705971234252,0.0003646699983604401,0.0005116661979334037,12
4.0120000000000005,4.0192000000000005,0.00017514150973593285,0.0005399846048788103,0.0010519099442188983,0.00017514150973593285,0.00036484309514287747,0.000511925339340088,12
4.0125,4.0200000000000005,0.00017522466839014277,0.0005402381989450351,0.00105242032073113,0.00017522466839014277,0.0003650135305548923,0.0005121821217860948,12
4.013,4.0207999999999995,0.0001753068629669823,0.0005404889576070079,0.0010529270823292226,0.0001753068629669823,0.0003651820946400256,0.0005124381247222147,12
4.0135000000000005,4.021600000000001,0.0001753883616408093,0.0005407377735887646,0.0010534322516651175,0.0001753883616408093,0.0003653494119479553,0.000512694478076353,12
4.014,4.0224,0.00017546795224347155,0.0005410141097435009,0.0010540356160356314,0.00017546795224347155,0.0003655461575000293,0.0005130215062921305,10
4.0145,4.0232,0.00017554743343581653,0.0005412668825103887,0.0010546027688022879,0.00017554743343581653,0.00036571944907457215,0.0005133358862918992,12
4.015,4.023999999999999,0.00017556881762865106,0.0005412916525181912,0.0010561739290823923,0.00017556881762865106,0.00036572283488954017,0.000514882276564201,10
4.0155,4.024800000000001,0.000175637599317138,0.0005415010209464285,0.0010574120773197081,0.000175637599317138,0.0003658634216292905,0.0005159110563732796,12
4.016,4.0256,0.00017572845489654954,0.0005417918590325894,0.0010584317732747056,0.00017572845489654954,0.00036606340413603987,0.0005166399142421162,12
4.0165,4.0264,0.00017582807513781692,0.0005421112642160817,0.0010593025514957475,0.00017582807513781692,0.0003662831890782648,0.0005171912872796658,12
4.017,4.027200000000001,0.00017592973432931024,0.000542433240362832,0.001060067987525815,0.00017592973432931024,0.00036650350603352174,0.0005176347471629831,12
4.0175,4.0280000000000005,0.00017603003245538086,0.0005427469957625613,0.0010607577939545593,0.00017603003245538086,0.0003667169633071804,0.000518010798191998,12
4.018,4.0287999999999995,0.00017612752441077952,0.0005430491182470023,0.0010613928490365643,0.00017612752441077952,0.0003669215938362228,0.000518343730789562,12
4.0185,4.0296,0.00017622186283670725,0.0005433394735539871,0.0010619880503696876,0.00017622186283670725,0.0003671176107172799,0.0005186485768157005,12
4.019,4.0304,0.0001763132245462245,0.000543619341529375,0.0010625543135608887,0.0001763132245462245,0.00036730611698315057,0.0005189349720315136,12
4.0195,4.0312,0.00017640200419904948,0.0005438904778886572,0.0010630997952637336,0.00017640200419904948,0.00036748847368960774,0.0005192093173750764,12
4.0200000000000005,4.032000000000001,0.00017648865656993355,0.0005441546642933212,0.0010636306680101096,0.00017648865656993355,0.0003676660077233877,0.0005194760037167883,12
4.0205,4.0328,0.00017657362006573123,0.0005444135116223786,0.0010641516314560775,0.00017657362006573123,0.0003678398915566473,0.0005197381198336989,12
4.021,4.0336,0.0001766572837038152,0.0005446683910715327,0.0010646662647150922,0.0001766572837038152,0.0003680111073677175,0.0005199978736435595,12
4.0215000000000005,4.034400000000001,0.00017673997661364518,0.0005449204269933751,0.0010651772796537403,0.00017673997661364518,0.0003681804503797299,0.0005202568526603652,12
4.022,4.035200000000001,0.00017682196863095658,0.0005451705172028885,0.0010656867098795667,0.00017682196863095658,0.0003683485485719319,0.0005205161926766783,12
4.0225,4.036,0.00017690184795166917,0.0005454476879109183,0.00106629664899043,0.00017690184795166917,0.00036854583995924914,0.0005208489610795116,10
4.023,4.0367999999999995,0.00017698182850208851,0.0005457019147861338,0.001066868853937463,0.00017698182850208851,0.00036872008628404524,0.0005211669391513292,12
4.0235,4.0376,0.00017700358543518656,0.0005457276834541191,0.0010684445089476204,0.00017700358543518656,0.00036872409801893256,0.0005227168254935012,10
4.024,4.0384,0.00017707272389511715,0.0005459385633837054,0.0010696875159386303,0.00017707272389511715,0.00036886583948858825,0.0005237489525549249,12
4.0245,4.039199999999999,0.00017716394725699172,0.000546231241898114,0.0010707124040156342,0.00017716394725699172,0.0003690672946411222,0.0005244811621175203,12
4.025,4.040000000000001,0.00017726395630690808,0.0005465527043017705,0.001071588656860253,0.00017726395630690808,0.0003692887479948624,0.0005250359525584826,12
4.0255,4.0408,0.00017736602740896416,0.0005468768832073629,0.001072359793927808,0.00017736602740896416,0.0003695108557983987,0.0005254829107204451,12
4.026,4.0416,0.00017746684875807599,0.0005471925345397374,0.0010730549401575984,0.00017746684875807599,0.0003697256857816614,0.000525862405617861,12
4.0265,4.042400000000001,0.000177564903210643,0.0005474963488132168,0.0010736950328292343,0.000177564903210643,0.00036993144560257377,0.0005261986840160175,12
4.027,4.043200000000001,0.00017765980982542505,0.0005477882561224492,0.001074295031840059,0.00017765980982542505,0.00037012844629702414,0.0005265067757176099,12
4.0275,4.044,0.00017775173111601167,0.0005480695788374065,0.0010748659099757837,0.00017775173111601167,0.0003703178477213948,0.0005267963311383772,12
4.0280000000000005,4.0448,0.00017784105689308858,0.0005483421020666433,0.0010754158729057036,0.00017784105689308858,0.0003705010451735547,0.0005270737708390603,12
4.0285,4.0456,0.0001779282415141008,0.0005486076284853867,0.0010759511334924035,0.0001779282415141008,0.0003706793869712859,0.0005273435050070168,12
4.029,4.0464,0.0001780137248660397,0.0005488677843255031,0.001076476423628832,0.0001780137248660397,0.0003708540594594634,0.0005276086393033289,12
4.0295000000000005,4.047200000000001,0.0001780978980910537,0.0005491239521214775,0.0010769953475869125,0.0001780978980910537,0.0003710260540304238,0.000527871395465435,12
4.03,4.048,0.00017818109249367493,0.0005493772646127548,0.0010775106364240572,0.00017818109249367493,0.0003711961721190798,0.0005281333718113024,12
4.0305,4.0488,0.00017826357987588669,0.0005496286257769564,0.001078024338028097,0.00017826357987588669,0.00037136504590106975,0.0005283957122511405,12
4.031,4.0496,0.00017834374893542707,0.0005499066269563155,0.001078640854969204,0.00017834374893542707,0.0003715628780208884,0.0005287342280128885,10
4.0315,4.050400000000001,0.00017842422939639318,0.0005501623026842009,0.0010792181089349427,0.00017842422939639318,0.0003717380732878077,0.0005290558062507418,12
4.032,4.0512,0.00017844635877820904,0.0005501890624585871,0.00108079825435993,0.00017844635877820904,0.00037174270368037807,0.0005306091919013429,10
4.0325,4.052,0.00017851585347847243,0.000550401447211047,0.001082046113545025,0.00017851585347847243,0.0003718855937325746,0.0005316446663339781,12
4.033,4.0528,0.00017860744396990512,0.0005506959600180873,0.001083076185672932,0.00017860744396990512,0.0003720885160481822,0.0005323802256548447,12
4.0335,4.0536,0.00017870784111550497,0.0005510194739030153,0.0010839579041732731,0.00017870784111550497,0.0003723116327875103,0.0005329384302702578,12
4.034,4.054399999999999,0.00017881032339134065,0.00055134585017781,0.001084734732909638,0.00017881032339134065,0.0003725355267864693,0.0005333888827318282,12
4.0345,4.055200000000001,0.00017891166727507853,0.0005516633921781252,0.0010854352092429464,0.00017891166727507853,0.0003727517249030467,0.0005337718170648211,12
4.035,4.056,0.00017901028355781856,0.0005519688932260167,0.0010860803298828761,0.00017901028355781856,0.00037295860966819814,0.0005341114366568594,12
4.0355,4.0568,0.0001791057577134007,0.0005522623478527483,0.0010866851173210684,0.0001791057577134007,0.00037315659013934763,0.0005344227694683201,12
4.0360000000000005,4.057600000000001,0.00017919823796282855,0.0005525451209994134,0.0010872606017250628,0.00017919823796282855,0.0003733468830365848,0.0005347154807256495,12
4.0365,4.058400000000001,0.00017928810927677531,0.0005528190271905171,0.001087815037909361,0.00017928810927677531,0.0003735309179137417,0.0005349960107188439,12
4.037,4.0592,0.00017937582560334294,0.0005530858901201877,0.0010883546791393473,0.00017937582560334294,0.00037371006451684475,0.0005352687890191597,12
4.0375,4.06,0.00017946182831539992,0.0005533473513654885,0.0010888842895734184,0.00017946182831539992,0.0003738855230500886,0.0005355369382079299,12
4.038,4.0608,0.00017954651068319833,0.0005536048047830354,0.001089407498638412,0.00017954651068319833,0.00037405829409983707,0.0005358026938553765,12
4.0385,4.0616,0.0001796302061875042,0.0005538593914764739,0.0010899270565561327,0.0001796302061875042,0.0003742291852889697,0.0005360676650796588,12
4.039,4.062399999999999,0.00017971318859594837,0.0005541120215597303,0.001090445025452714,0.00017971318859594837,0.0003743988329637819,0.0005363330038929836,12
4.0395,4.0632,0.00017979364729262055,0.0005543908525342464,0.0010910681134357828,0.00017979364729262055,0.00037459720524162584,0.0005366772609015364,10
4.04,4.064,0.00017987462750735595,0.0005546479761434946,0.001091650411131414,0.00017987462750735595,0.00037477334863613863,0.0005370024349879195,12
4.0405,4.0648,0.00017989712915162273,0.0005546757257973261,0.0010932350423447253,0.00017989712915162273,0.0003747785966457034,0.0005385593165473992,10
4.041,4.065600000000001,0.00017996697985928946,0.0005548896145903832,0.0010944877507431652,0.00017996697985928946,0.0003749226347310937,0.000539598136152782,12
4.0415,4.0664,0.00018005893726989104,0.0005551859612741264,0.0010955230050356832,0.00018005893726989104,0.0003751270240042354,0.0005403370437615568,12
4.042,4.0672,0.000180159722344252,0.0005555115265137343,0.0010964101880795698,0.000180159722344252,0.00037535180416948226,0.0005408986615658356,12
4.0425,4.0680000000000005,0.00018026261567192803,0.0005558401002568572,0.0010971927079532005,0.00018026261567192803,0.0003755774845849292,0.0005413526076963433,12
4.043,4.0688,0.00018036443056169258,0.0005561597656405708,0.0010978988205551641,0.00018036443056169258,0.0003757953350788782,0.0005417390549145933,12
4.0435,4.069599999999999,0.00018046359809841854,0.0005564671031568142,0.001098549206838177,0.00018046359809841854,0.0003760035050583957,0.0005420821036813629,12
4.0440000000000005,4.070400000000001,0.00018055964669497644,0.0005567622020475391,0.0010991589568613192,0.00018055964669497644,0.00037620255535256267,0.0005423967548137801,12
4.0445,4.0712,0.00018065269885236915,0.0005570464876186636,0.0010997391674072994,0.00018065269885236915,0.00037639378876629445,0.0005426926797886358,12
4.045,4.072,0.00018074312938010797,0.0005573218148302163,0.0011002981525495554,0.00018074312938010797,0.00037657868545010827,0.0005429763377193392,12
4.0455,4.072799999999999,0.00018083138955609867,0.0005575900355918006,0.0011008422154446555,0.00018083138955609867,0.00037675864603570197,0.0005432521798528549,12
4.046,4.073600000000001,0.00018091792147837633,0.0005578528117555355,0.0011013761607959788,0.00018091792147837633,0.00037693489027715917,0.0005435233490404433,12
4.0465,4.0744,0.0001810031204889161,0.0005581115520078869,0.0011019036501145564,0.0001810031204889161,0.0003771084315189708,0.0005437920981066695,12
4.047,4.0752,0.00018108732249073108,0.0005583674083792811,0.0011024274584255805,0.00018108732249073108,0.00037728008588855,0.0005440600500462994,12
4.0475,4.0760000000000005,0.00018116841875732292,0.0005586478406378614,0.001103058975751045,0.00018116841875732292,0.0003774794218805385,0.0005444111351131835,10
4.048,4.0768,0.00018125021866904662,0.0005589071274053848,0.0011036460433261526,0.00018125021866904662,0.0003776569087363382,0.0005447389159207677,12
4.0485,4.0775999999999994,0.00018147464761739197,0.0005590527606036852,0.0011039876864853595,0.00018147464761739197,0.0003775781129862932,0.0005449349258816743,10
4.049,4.0784,0.00018128503734550006,0.0005581080852301257,0.0011049538557387595,0.00018128503734550006,0.0003768230478846256,0.0005468457705086338,8
