time_s,box_vx,box_vy,box_vz,ball_vx,ball_vy,ball_vz
3.350999999999999979e+00,8.373109698295593262e-01,1.446424365043640137e+00,7.733711507171392441e-03,5.198248624801635742e-01,8.848741650581359863e-01,-4.911087919026613235e-03
3.351999999999999869e+00,8.378673195838928223e-01,1.441553354263305664e+00,7.332435343414545059e-03,5.138512253761291504e-01,8.906307220458984375e-01,-4.351146984845399857e-03
3.353000000000000203e+00,8.321948051452636719e-01,1.441279172897338867e+00,7.991200312972068787e-03,5.138875246047973633e-01,8.912862539291381836e-01,2.954173367470502853e-03
3.354000000000000092e+00,8.282707333564758301e-01,1.443255901336669922e+00,4.124734550714492798e-03,5.193552374839782715e-01,8.882563114166259766e-01,1.518609561026096344e-02
3.354999999999999982e+00,8.323367238044738770e-01,1.449979901313781738e+00,-1.965183019638061523e-02,5.216963887214660645e-01,8.918225765228271484e-01,1.722630485892295837e-02
3.355999999999999872e+00,8.366578817367553711e-01,1.447869300842285156e+00,-7.880309596657752991e-03,5.192546844482421875e-01,8.928543925285339355e-01,1.072984188795089722e-02
3.357000000000000206e+00,8.410064578056335449e-01,1.449406743049621582e+00,-4.646831192076206207e-03,5.192546844482421875e-01,8.928543925285339355e-01,9.198414627462625504e-04
3.358000000000000096e+00,8.359345793724060059e-01,1.448140859603881836e+00,9.565997752360999584e-04,5.158401131629943848e-01,8.937606811523437500e-01,1.460475905332714319e-04
3.358999999999999986e+00,8.317420482635498047e-01,1.449497222900390625e+00,-8.745554368942975998e-04,5.213841199874877930e-01,8.906942605972290039e-01,8.054411038756370544e-03
3.359999999999999876e+00,8.370239138603210449e-01,1.448522925376892090e+00,3.491066396236419678e-03,5.174478292465209961e-01,8.928303718566894531e-01,3.842290258035063744e-03
3.361000000000000210e+00,8.407346010208129883e-01,1.453773856163024902e+00,-6.023315247148275375e-03,5.174478292465209961e-01,8.928303718566894531e-01,-5.967710167169570923e-03
3.362000000000000099e+00,8.356546759605407715e-01,1.453429222106933594e+00,-1.124017173424363136e-03,5.202050805091857910e-01,8.922213912010192871e-01,-7.228629197925329208e-03
3.362999999999999989e+00,8.362966179847717285e-01,1.448521971702575684e+00,-1.518540899269282818e-03,5.173195004463195801e-01,8.961988687515258789e-01,1.658194698393344879e-03
3.363999999999999879e+00,8.377919197082519531e-01,1.445743083953857422e+00,-6.903995294123888016e-03,5.154985189437866211e-01,9.001867771148681641e-01,1.518480572849512100e-02
3.365000000000000213e+00,8.369080424308776855e-01,1.450796842575073242e+00,-9.989365025830920786e-06,5.173974037170410156e-01,8.951764106750488281e-01,1.254149060696363449e-02
3.366000000000000103e+00,8.374078273773193359e-01,1.455183148384094238e+00,3.234492614865303040e-03,5.173974037170410156e-01,8.951764106750488281e-01,2.731490181758999825e-03
3.366999999999999993e+00,8.414065837860107422e-01,1.455287098884582520e+00,5.754332989454269409e-03,5.173974037170410156e-01,8.951764106750488281e-01,-7.078510243445634842e-03
3.367999999999999883e+00,8.416863679885864258e-01,1.449976682662963867e+00,6.495025940239429474e-03,5.126974582672119141e-01,8.992771506309509277e-01,-9.091898798942565918e-03
3.369000000000000217e+00,8.361222743988037109e-01,1.450513005256652832e+00,5.869085900485515594e-03,5.181369781494140625e-01,8.952469825744628906e-01,-1.393649261444807053e-03
3.370000000000000107e+00,8.324233293533325195e-01,1.452490329742431641e+00,1.284416415728628635e-03,5.235695242881774902e-01,8.924053907394409180e-01,1.104629598557949066e-02
3.370999999999999996e+00,8.380931019783020020e-01,1.451254248619079590e+00,6.078204605728387833e-03,5.180150866508483887e-01,8.951950073242187500e-01,9.005649015307426453e-03
3.371999999999999886e+00,8.426941633224487305e-01,1.452781438827514648e+00,-6.092272698879241943e-03,5.156580209732055664e-01,8.991098999977111816e-01,4.907801281660795212e-03
3.373000000000000220e+00,8.410008549690246582e-01,1.457335114479064941e+00,-1.142518594861030579e-02,5.185844898223876953e-01,8.983029127120971680e-01,-1.107551041059195995e-03
3.374000000000000110e+00,8.415056467056274414e-01,1.463388442993164062e+00,-1.822630502283573151e-02,5.214264392852783203e-01,8.974223136901855469e-01,-7.198504172265529633e-03
3.375000000000000000e+00,8.405171036720275879e-01,1.457166552543640137e+00,-1.196672674268484116e-02,5.209813117980957031e-01,9.004193544387817383e-01,-1.110045704990625381e-03
3.375999999999999890e+00,8.457010984420776367e-01,1.457849025726318359e+00,-7.293669972568750381e-03,5.180765390396118164e-01,9.023023843765258789e-01,-6.592844612896442413e-03
