solver,integrator,cone,iterations,dt_s,softness,steps_planned,steps_completed,stable,mse_velocity_error,final_box_speed_error,final_ball_speed_error,max_contacts,step_rate_hz,wall_s
cg,implicit,elliptic,100,0.001,stiff_4ms,4000,4000,True,0.007602185127421914,0.017003330082702432,0.08214877090349801,29,2380.1046457092853,1.6805983750382438
cg,implicit,elliptic,100,0.002,default,2000,2000,True,0.012593947175888359,0.060210782956153557,0.26516422380799287,29,1615.4112390350213,1.2380748330033384
cg,implicit,elliptic,100,0.002,soft_40ms,2000,2000,True,0.010095150130790279,0.05071408220668932,0.10876306853890699,29,1400.1883191506702,1.4283792920177802
cg,implicit,elliptic,100,0.002,stiff_4ms,2000,2000,True,0.050373195159093026,0.0913992311533704,0.5378218272748297,29,3710.927126582496,0.5389488749788143
cg,implicit,elliptic,500,0.0005,default,8000,8000,True,0.004454367130597044,0.0503135882319289,0.06048952307396732,29,558.9121366636542,14.31351991702104
cg,implicit,elliptic,500,0.0005,soft_40ms,8000,8000,True,0.003956876154671696,0.05009896112905571,0.016290772928089472,29,522.028175177504,15.324843332986347
cg,implicit,elliptic,500,0.0005,stiff_4ms,8000,8000,True,0.004735830806877944,0.06563786475170788,0.02384953108760606,29,877.0804663065609,9.121169957972597
cg,implicit,elliptic,500,0.001,default,4000,4000,True,0.006926909883869562,0.060531629134142485,0.059188524770700884,29,506.4589528183417,7.897974708001129
cg,implicit,elliptic,500,0.001,soft_40ms,4000,4000,True,0.005562956240486793,0.05742846511228364,0.09016608168108727,29,460.10538808060636,8.693660416989587
cg,implicit,elliptic,500,0.001,stiff_4ms,4000,4000,True,0.007602185127310249,0.017003330086958455,0.08214877023471331,29,942.0980734884264,4.24584245798178
cg,implicit,elliptic,500,0.002,default,2000,2000,True,0.012593947173240016,0.06021078308763093,0.2651642235479637,29,520.1187062132533,3.845276042004116
cg,implicit,elliptic,500,0.002,soft_40ms,2000,2000,True,0.010095150135732834,0.05071408126785676,0.10876306719120887,29,451.30682803047347,4.431574874965008
cg,implicit,elliptic,500,0.002,stiff_4ms,2000,2000,True,0.036779550903771614,0.15108219970655545,0.0502065332945795,29,1617.1770622432755,1.2367229579831474
cg,implicitfast,pyramidal,20,0.0005,default,8000,8000,True,35.40993060043017,13.483597375241848,0.8720355421065236,29,3739.594360136558,2.1392694580135867
cg,implicitfast,pyramidal,20,0.0005,soft_40ms,8000,8000,True,36.40347787282219,13.745551068320104,0.9045115136054827,29,3463.2543745457006,2.3099660419975407
cg,implicitfast,pyramidal,20,0.0005,stiff_4ms,8000,8000,True,34.424505040041296,13.174473210198993,0.8480864837989337,29,5634.60386294977,1.4197981250472367
cg,implicitfast,pyramidal,20,0.001,default,4000,4000,True,35.062040322934465,13.404428066341818,0.8718527473833603,29,3926.2973444803347,1.0187715420033783
cg,implicitfast,pyramidal,20,0.001,soft_40ms,4000,4000,True,36.222040303736094,13.753604176638818,0.9020335559725468,29,3371.5550598991713,1.1863961670314893
cg,implicitfast,pyramidal,20,0.001,stiff_4ms,4000,4000,True,34.52563928819818,13.231578211879828,0.8525660587462808,29,6430.7613257128105,0.6220103339874186
cg,implicitfast,pyramidal,20,0.002,default,2000,2000,True,35.38367181709654,13.446818042470284,0.8732737317657887,29,3854.118715905427,0.5189253750140779
cg,implicitfast,pyramidal,20,0.002,soft_40ms,2000,2000,True,36.39657585854268,13.811576499596024,0.89775119381536,29,3353.2846785360657,0.5964301250060089
cg,implicitfast,pyramidal,20,0.002,stiff_4ms,2000,2000,True,35.04489036993562,13.093721641377314,0.8563197616997715,29,11337.51498430151,0.17640550003852695
cg,implicitfast,pyramidal,100,0.0005,default,8000,8000,True,35.46907697239567,13.505270802342283,0.873328607804536,29,895.5185035149738,8.933372083993163
cg,implicitfast,pyramidal,100,0.0005,soft_40ms,8000,8000,True,36.40492611061508,13.764522488106524,0.9024170430608285,29,794.5730264966846,10.068300500046462
cg,implicitfast,pyramidal,100,0.0005,stiff_4ms,8000,8000,True,34.46531468632159,13.288034327954447,0.8482809053047278,29,1368.4027105579337,5.846232208015863
cg,implicitfast,pyramidal,100,0.001,default,4000,4000,True,35.16053806297394,13.4416976267135,0.8713373594662763,29,858.0339331627954,4.661820291017648
cg,implicitfast,pyramidal,100,0.001,soft_40ms,4000,4000,True,36.37482103559771,13.721138239898886,0.9021585522675037,29,755.0013055019026,5.298004084033892
cg,implicitfast,pyramidal,100,0.001,stiff_4ms,4000,4000,True,34.547241684937994,13.393764757953273,0.848708002586295,29,1657.0607202173642,2.413912749965675
cg,implicitfast,pyramidal,100,0.002,default,2000,2000,True,35.066125219306116,13.515480886247538,0.8672535834374203,29,829.493498693638,2.4111099160509184
cg,implicitfast,pyramidal,100,0.002,soft_40ms,2000,2000,True,35.87269085568164,13.59723988610022,0.9017852357982766,29,778.219528948598,2.569968916999642
cg,implicitfast,pyramidal,100,0.002,stiff_4ms,2000,2000,True,36.544402515918854,13.609857351387445,0.8556058144347932,29,3240.1644302384984,0.6172526250011288
cg,implicitfast,pyramidal,500,0.0005,default,8000,8000,True,35.3798927095574,13.476538895252766,0.871809296738311,29,258.8103738890141,30.910662041045725
cg,implicitfast,pyramidal,500,0.0005,soft_40ms,8000,8000,True,36.56126481828003,13.797832961267966,0.9106384771764533,29,223.361111056054,35.81644075002987
cg,implicitfast,pyramidal,500,0.0005,stiff_4ms,8000,8000,True,34.239506831928566,13.251226535140233,0.8502580935069356,29,514.7926209503586,15.540238290966954
cg,implicitfast,pyramidal,500,0.001,default,4000,4000,True,35.272443852419315,13.362628492445186,0.871324628258711,29,255.49684766174417,15.65577045903774
cg,implicitfast,pyramidal,500,0.001,soft_40ms,4000,4000,True,36.134937368742285,13.693051904167772,0.8998063306867958,29,202.37513701025415,19.765273833007086
cg,implicitfast,pyramidal,500,0.001,stiff_4ms,4000,4000,True,34.903350203596744,13.49108332415675,0.8531451160771565,29,602.0566556358212,6.643893000029493
cg,implicitfast,pyramidal,500,0.002,default,2000,2000,True,35.550597676796684,13.720090744138433,0.875728204506459,29,251.89799233335248,7.939721875009127
cg,implicitfast,pyramidal,500,0.002,soft_40ms,2000,2000,True,35.929219577911525,13.578421894500718,0.9057545667106498,29,194.3954905291225,10.28830450004898
cg,implicitfast,pyramidal,500,0.002,stiff_4ms,2000,2000,True,35.763859070777194,13.762706393756961,0.8633070352806702,29,1263.2204243840417,1.583254958037287
cg,implicitfast,elliptic,20,0.0005,default,8000,8000,True,0.0033395560079052117,0.05797952289103393,0.10707882530968592,29,5727.230789962821,1.3968356249970384
cg,implicitfast,elliptic,20,0.0005,soft_40ms,8000,8000,True,0.0034707152750749434,0.058344761584724625,0.05494971360440476,29,5475.323061086269,1.4611010000226088
cg,implicitfast,elliptic,20,0.0005,stiff_4ms,8000,8000,True,0.0044674773148476645,0.03373752702157298,0.023090681644740155,29,6977.863638274955,1.146482707990799
cg,implicitfast,elliptic,20,0.001,default,4000,4000,True,0.005851177990999723,0.08217874072722726,0.06448696678659441,29,5366.308101693814,0.7453914170037024
cg,implicitfast,elliptic,20,0.001,soft_40ms,4000,4000,True,0.006167268857113303,0.05976017642902113,0.10862359409718454,29,5374.390993338045,0.7442703749984503
cg,implicitfast,elliptic,20,0.001,stiff_4ms,4000,4000,True,0.009341794030611113,0.09008562346297672,0.08924159535028045,29,7583.979543193922,0.527427583001554
cg,implicitfast,elliptic,20,0.002,default,2000,2000,True,0.013402664291863783,0.2046836272756821,0.20003445294808359,29,5803.850890807104,0.34459879097994417
cg,implicitfast,elliptic,20,0.002,soft_40ms,2000,2000,True,0.010728858393855163,0.09817491534116846,0.06502446517732208,29,5564.160684679034,0.3594432499958202
cg,implicitfast,elliptic,20,0.002,stiff_4ms,2000,2000,True,0.043453118493896124,0.024015777169543735,0.6305221270521764,29,11592.716006111552,0.17252212500898167
cg,implicitfast,elliptic,100,0.0005,default,8000,8000,True,0.0044543671307822824,0.05031358819976278,0.060489522691862946,29,2004.9216023529461,3.9901809580042027
cg,implicitfast,elliptic,100,0.0005,soft_40ms,8000,8000,True,0.0039568761544681915,0.05009896110438628,0.016290772979400125,29,1876.3684661563623,4.26355491700815
cg,implicitfast,elliptic,100,0.0005,stiff_4ms,8000,8000,True,0.004735830806846851,0.06563786476104727,0.023849530963597022,29,2837.8948354141885,2.8189910000073723
cg,implicitfast,elliptic,100,0.001,default,4000,4000,True,0.006926909885080506,0.06053162910402174,0.059188524905007645,29,1953.5472113579517,2.0475573749863543
cg,implicitfast,elliptic,100,0.001,soft_40ms,4000,4000,True,0.005562956240974706,0.05742846508321681,0.09016608124221895,29,1800.7053247136305,2.2213517920463346
cg,implicitfast,elliptic,100,0.001,stiff_4ms,4000,4000,True,0.007602185127425073,0.017003330082750154,0.0821487709033279,29,2997.8169327784776,1.3343042919877917
cg,implicitfast,elliptic,100,0.002,default,2000,2000,True,0.012593947175887587,0.060210782956164145,0.2651642238079183,29,1950.0086843526192,1.0256364579545334
cg,implicitfast,elliptic,100,0.002,soft_40ms,2000,2000,True,0.010095150130788695,0.05071408220660994,0.10876306853901556,29,1808.3352274104934,1.1059896249789745
cg,implicitfast,elliptic,100,0.002,stiff_4ms,2000,2000,True,0.03339708015251474,0.20585298602543967,0.0714701009463446,29,4632.370716690225,0.4317443750333041
cg,implicitfast,elliptic,500,0.0005,default,8000,8000,True,0.00445436713059711,0.050313588231930884,0.06048952307396589,29,631.2529633206777,12.673207834013738
cg,implicitfast,elliptic,500,0.0005,soft_40ms,8000,8000,True,0.003956876154671696,0.050098961129053626,0.01629077292809019,29,578.9925420748522,13.81710370798828
cg,implicitfast,elliptic,500,0.0005,stiff_4ms,8000,8000,True,0.004735830806877544,0.06563786475185072,0.023849531086620177,29,1010.6043982792612,7.9160549999796785
cg,implicitfast,elliptic,500,0.001,default,4000,4000,True,0.006926909883869581,0.06053162913414423,0.05918852477071971,29,579.0166990048655,6.908263624995016
cg,implicitfast,elliptic,500,0.001,soft_40ms,4000,4000,True,0.005562956240486691,0.057428465112283195,0.09016608168109791,29,520.8812192057246,7.679293958994094
cg,implicitfast,elliptic,500,0.001,stiff_4ms,4000,4000,True,0.0076021851272745425,0.017003330086057096,0.08214877027993292,29,1087.744150772806,3.6773353340104222
cg,implicitfast,elliptic,500,0.002,default,2000,2000,True,0.012593947173240092,0.060210783087631205,0.26516422354798563,29,566.529875322486,3.5302639580331743
cg,implicitfast,elliptic,500,0.002,soft_40ms,2000,2000,True,0.010095150135732856,0.050714081267853484,0.10876306719120629,29,486.6096283134709,4.110070750000887
cg,implicitfast,elliptic,500,0.002,stiff_4ms,2000,2000,True,0.05734649045821442,0.14747864932846708,0.18015208694596702,29,1756.0343650861605,1.1389298750436865
newton,euler,pyramidal,20,0.0005,default,8000,8000,True,35.379891789818544,13.476538618662625,0.871809547994602,29,9852.999406863559,0.8119355000089854
newton,euler,pyramidal,20,0.0005,soft_40ms,8000,8000,True,36.56126410299689,13.797832752312397,0.9106384413325894,29,9610.95216460701,0.8323837079806253
newton,euler,pyramidal,20,0.0005,stiff_4ms,8000,8000,True,34.21830523285439,13.184868480688626,0.8512311677014599,29,12488.877094059459,0.6405699999886565
newton,euler,pyramidal,20,0.001,default,4000,4000,True,35.27243734638022,13.36262647306851,0.8713246153568881,29,9486.877516154316,0.42163504200289026
newton,euler,pyramidal,20,0.001,soft_40ms,4000,4000,True,36.12422854149261,13.741548259429221,0.8998058038844476,29,9027.782996041173,0.44307666696840897
newton,euler,pyramidal,20,0.001,stiff_4ms,4000,4000,True,34.49275599225439,13.18237448837987,0.8512873763605168,29,13199.423334700125,0.3030435420223512
newton,euler,pyramidal,20,0.002,default,2000,2000,True,35.29390117036614,13.468195582228994,0.8757044387098295,29,9581.997341956565,0.20872475003125146
newton,euler,pyramidal,20,0.002,soft_40ms,2000,2000,True,35.95825229648689,13.651713775010448,0.905755110515596,29,8793.134893450111,0.22745016700355336
newton,euler,pyramidal,20,0.002,stiff_4ms,2000,2000,True,35.82350567186068,13.627297335550193,0.9458770768101533,29,21453.99057596942,0.09322275000158697
newton,euler,pyramidal,100,0.0005,default,8000,8000,True,35.379891789818544,13.476538618662625,0.8718095479946018,29,9513.310441656102,0.840927041019313
newton,euler,pyramidal,100,0.0005,soft_40ms,8000,8000,True,36.56126410299689,13.797832752312397,0.9106384413325894,29,9082.331613276327,0.8808310839813203
newton,euler,pyramidal,100,0.0005,stiff_4ms,8000,8000,True,34.21830524219821,13.184868506068813,0.8512311677035739,29,11593.023988664516,0.690070167009253
newton,euler,pyramidal,100,0.001,default,4000,4000,True,35.27243734638022,13.36262647306851,0.8713246153568881,29,9613.862228520105,0.41606587497517467
newton,euler,pyramidal,100,0.001,soft_40ms,4000,4000,True,36.12422854149261,13.741548259429221,0.8998058038844479,29,8898.086860787018,0.4495348340133205
newton,euler,pyramidal,100,0.001,stiff_4ms,4000,4000,True,34.492755992253855,13.182374488378452,0.8512873763605168,29,11826.630468228022,0.3382197499740869
newton,euler,pyramidal,100,0.002,default,2000,2000,True,35.29390117036614,13.468195582228994,0.8757044387098295,29,7918.7836560734895,0.2525640410021879
newton,euler,pyramidal,100,0.002,soft_40ms,2000,2000,True,35.95825229648689,13.651713775010448,0.905755110515596,29,7882.9099051211915,0.2537134159938432
newton,euler,pyramidal,100,0.002,stiff_4ms,2000,2000,True,35.82347614081781,13.627225264031093,0.9458770768102651,29,21480.729395898823,0.09310670802369714
newton,euler,pyramidal,500,0.0005,default,8000,8000,True,35.379891789818544,13.476538618662625,0.8718095479946018,29,9667.68053936988,0.8274994159583002
newton,euler,pyramidal,500,0.0005,soft_40ms,8000,8000,True,36.56126410299689,13.797832752312397,0.9106384413325894,29,9355.47455446016,0.8551142920041457
newton,euler,pyramidal,500,0.0005,stiff_4ms,8000,8000,True,34.21830524532165,13.18486851494207,0.8512311677043869,29,12354.07234602406,0.6475597500102594
newton,euler,pyramidal,500,0.001,default,4000,4000,True,35.27243734638022,13.36262647306851,0.8713246153568881,29,9384.923823993999,0.4262154999887571
newton,euler,pyramidal,500,0.001,soft_40ms,4000,4000,True,36.12422854149261,13.741548259429221,0.8998058038844476,29,8860.2579498854,0.4514541249955073
newton,euler,pyramidal,500,0.001,stiff_4ms,4000,4000,True,34.49275599225385,13.182374488378445,0.8512873763605168,29,12757.085164271011,0.3135512500302866
newton,euler,pyramidal,500,0.002,default,2000,2000,True,35.29390117036614,13.468195582228994,0.8757044387098295,29,9128.618250606105,0.2190912080113776
newton,euler,pyramidal,500,0.002,soft_40ms,2000,2000,True,35.95825229648689,13.651713775010448,0.905755110515596,29,8492.78837145353,0.23549391701817513
newton,euler,pyramidal,500,0.002,stiff_4ms,2000,2000,True,35.82347614081782,13.627225264031095,0.9458770768102651,29,18727.92148701496,0.10679241694742814
newton,euler,elliptic,20,0.0005,default,8000,8000,True,0.003951044085507737,0.07314733531681233,0.08903392186653639,29,5374.4513221427105,1.4885240409639664
newton,euler,elliptic,20,0.0005,soft_40ms,8000,8000,True,0.003684684915187808,0.04310500022547871,0.07106775166588544,29,5844.939953400825,1.3687052499735728
newton,euler,elliptic,20,0.0005,stiff_4ms,8000,8000,True,0.004649986876615131,0.054009556089819014,0.11916529493577901,29,5970.567157597739,1.339906208042521
newton,euler,elliptic,20,0.001,default,4000,4000,True,0.006926908414994729,0.06053164492725151,0.05918826469601879,29,5123.587330736132,0.7807030000258237
newton,euler,elliptic,20,0.001,soft_40ms,4000,4000,True,0.00585210895927369,0.07980447233074202,0.017152881843490182,29,5363.171337211977,0.7458273749798536
newton,euler,elliptic,20,0.001,stiff_4ms,4000,4000,True,0.007516063924289467,0.09427495947110116,0.0846201417791486,29,6463.8455534771965,0.6188266670214944
newton,euler,elliptic,20,0.002,default,2000,2000,True,0.012593930824314205,0.06021061025975658,0.26516077550444245,29,5121.057536504395,0.3905443330295384
newton,euler,elliptic,20,0.002,soft_40ms,2000,2000,True,0.010095141401508264,0.05071405755417809,0.1087623459483446,29,5041.624916168867,0.39669749996392056
newton,euler,elliptic,20,0.002,stiff_4ms,2000,2000,True,0.03376449493054038,0.2478347583709041,0.30603720392609884,29,10516.081040726682,0.19018491700990126
newton,euler,elliptic,100,0.0005,default,8000,8000,True,0.0039510440855077215,0.0731473353168122,0.08903392186653704,29,5100.4757867403205,1.568481124995742
newton,euler,elliptic,100,0.0005,soft_40ms,8000,8000,True,0.0036846849151878054,0.04310500022547852,0.07106775166588777,29,5827.558007204133,1.3727877080091275
newton,euler,elliptic,100,0.0005,stiff_4ms,8000,8000,True,0.00464998687661504,0.054009556089824926,0.11916529493578744,29,4089.4402331701795,1.9562579580233432
newton,euler,elliptic,100,0.001,default,4000,4000,True,0.006926908414994704,0.06053164492725064,0.05918826469599441,29,4782.761250781264,0.8363369589787908
newton,euler,elliptic,100,0.001,soft_40ms,4000,4000,True,0.005852108959273693,0.07980447233074127,0.01715288184349047,29,5409.69295254055,0.7394135000067763
newton,euler,elliptic,100,0.001,stiff_4ms,4000,4000,True,0.0075160639283101405,0.09427495948878475,0.08462014265080048,29,4453.266032901031,0.8982171670068055
newton,euler,elliptic,100,0.002,default,2000,2000,True,0.012593930824314262,0.06021061025975603,0.2651607755044477,29,4540.447154875821,0.4404852499719709
newton,euler,elliptic,100,0.002,soft_40ms,2000,2000,True,0.010095141401508204,0.05071405755417928,0.10876234594834411,29,5306.5799071476085,0.3768905839533545
newton,euler,elliptic,100,0.002,stiff_4ms,2000,2000,True,0.04884832386915199,0.2529940694639313,0.07235585010276954,29,8126.516302296618,0.2461079170461744
newton,euler,elliptic,500,0.0005,default,8000,8000,True,0.003951044085507688,0.07314733531681387,0.0890339218665329,29,5123.126608884868,1.5615464170114137
newton,euler,elliptic,500,0.0005,soft_40ms,8000,8000,True,0.0036846849151878054,0.04310500022547852,0.07106775166588784,29,5757.765927902428,1.389427791989874
newton,euler,elliptic,500,0.0005,stiff_4ms,8000,8000,True,0.004649986876615,0.05400955608982518,0.11916529493565799,29,2163.782733081612,3.6972288750112057
newton,euler,elliptic,500,0.001,default,4000,4000,True,0.006926908414994684,0.060531644927251126,0.059188264695989014,29,4816.033051679566,0.8305590840172954
newton,euler,elliptic,500,0.001,soft_40ms,4000,4000,True,0.005852108959273693,0.07980447233074127,0.01715288184349047,29,5312.130262593856,0.752993583038915
newton,euler,elliptic,500,0.001,stiff_4ms,4000,4000,True,0.007516063924087629,0.0942749594789825,0.08462014173722773,29,2497.264649233386,1.6017525420174934
newton,euler,elliptic,500,0.002,default,2000,2000,True,0.0125939308243144,0.06021061025975424,0.26516077550449607,29,3935.252952788256,0.5082265419769101
newton,euler,elliptic,500,0.002,soft_40ms,2000,2000,True,0.010095141401508204,0.05071405755417928,0.10876234594834411,29,4998.677437205368,0.40010583301773295
newton,euler,elliptic,500,0.002,stiff_4ms,2000,2000,True,0.037920756419665545,0.12646380031378712,0.6992230181776572,29,4327.031643291415,0.46221062494441867
newton,rk4,pyramidal,20,0.0005,default,8000,8000,True,35.60599522211889,13.573182582685181,0.8746115587897337,29,2974.683399507095,2.689361833035946
newton,rk4,pyramidal,20,0.0005,soft_40ms,8000,8000,True,36.660584251022215,13.85692744671325,0.9023658515279929,29,2888.5294375215763,2.7695753749576397
newton,rk4,pyramidal,20,0.0005,stiff_4ms,8000,8000,True,33.989066985391254,13.077583374895912,0.8510600207711785,29,3454.2996067633085,2.3159542919602245
newton,rk4,pyramidal,20,0.001,default,4000,4000,True,35.48440889283798,13.51341793955254,0.8741014173315916,29,2846.6549670151117,1.405157999950461
newton,rk4,pyramidal,20,0.001,soft_40ms,4000,4000,True,36.311712518287585,13.740443870584592,0.9018400148453266,29,2590.7799867516064,1.5439365829806775
newton,rk4,pyramidal,20,0.001,stiff_4ms,4000,4000,True,34.13805969110557,13.194479555834544,0.8629763593970089,29,3500.3633813880247,1.1427385000279173
newton,rk4,pyramidal,20,0.002,default,2000,2000,True,35.47984823916278,13.503497634279451,0.8753135046676898,29,2670.1956257345314,0.7490087919868529
newton,rk4,pyramidal,20,0.002,soft_40ms,2000,2000,True,36.173231747051034,13.702396741672274,0.9056756791953936,29,2388.311128475804,0.8374118330539204
newton,rk4,pyramidal,20,0.002,stiff_4ms,2000,2000,True,34.718853169550826,13.405142292510183,0.8512729010708431,29,3757.6515200400404,0.5322473330306821
newton,rk4,pyramidal,100,0.0005,default,8000,8000,True,35.60599522211889,13.573182582685181,0.8746115587897338,29,2888.819494388324,2.7692972910008393
newton,rk4,pyramidal,100,0.0005,soft_40ms,8000,8000,True,36.660584251022215,13.85692744671325,0.9023658515279929,29,2831.0555237343783,2.8258011660072953
newton,rk4,pyramidal,100,0.0005,stiff_4ms,8000,8000,True,33.98906698537315,13.077583374972855,0.8510600207711427,29,3439.3806645003715,2.3260001669987105
newton,rk4,pyramidal,100,0.001,default,4000,4000,True,35.48440889283798,13.51341793955254,0.8741014173315916,29,2797.3958938590836,1.4299012909759767
newton,rk4,pyramidal,100,0.001,soft_40ms,4000,4000,True,36.311712518287585,13.740443870584592,0.9018400148453266,29,2621.093066220936,1.5260808750172146
newton,rk4,pyramidal,100,0.001,stiff_4ms,4000,4000,True,34.13805969110574,13.194479555834873,0.8629763593970089,29,3461.6248783509036,1.1555267079966143
newton,rk4,pyramidal,100,0.002,default,2000,2000,True,35.47984823916278,13.503497634279451,0.8753135046676898,29,2625.7702943134964,0.7616812500054948
newton,rk4,pyramidal,100,0.002,soft_40ms,2000,2000,True,36.173231747051034,13.702396741672274,0.9056756791953937,29,2462.297858413983,0.8122494170092978
newton,rk4,pyramidal,100,0.002,stiff_4ms,2000,2000,True,34.718853813944435,13.405143860997411,0.8512728947070429,29,3544.606659322694,0.5642375000170432
newton,rk4,pyramidal,500,0.0005,default,8000,8000,True,35.60599522211889,13.573182582685181,0.8746115587897341,29,2817.4818523804875,2.8394149169907905
newton,rk4,pyramidal,500,0.0005,soft_40ms,8000,8000,True,36.660584251022215,13.85692744671325,0.9023658515279929,29,2805.2403581316225,2.851805542013608
newton,rk4,pyramidal,500,0.0005,stiff_4ms,8000,8000,True,33.98906698537313,13.077583374972843,0.8510600207711427,29,3394.22802286284,2.3569424169836566
newton,rk4,pyramidal,500,0.001,default,4000,4000,True,35.48440889283798,13.51341793955254,0.8741014173315916,29,2703.8923549901806,1.479348833032418
newton,rk4,pyramidal,500,0.001,soft_40ms,4000,4000,True,36.311712518287585,13.740443870584592,0.9018400148453266,29,2527.8609106459403,1.5823655420099385
newton,rk4,pyramidal,500,0.001,stiff_4ms,4000,4000,True,34.138059691105454,13.194479555834416,0.8629763593970089,29,3360.734169213728,1.1902161249890924
newton,rk4,pyramidal,500,0.002,default,2000,2000,True,35.47984823916278,13.503497634279451,0.8753135046676898,29,2570.761138717115,0.7779797079856507
newton,rk4,pyramidal,500,0.002,soft_40ms,2000,2000,True,36.173231747051034,13.702396741672274,0.9056756791953937,29,2398.4971016087284,0.8338555000373162
newton,rk4,pyramidal,500,0.002,stiff_4ms,2000,2000,True,34.71885381394444,13.405143860997418,0.8512728947070429,29,3455.6100965162586,0.5787690000142902
newton,rk4,elliptic,20,0.0005,default,8000,8000,True,0.0018486756825854154,0.033231755607461916,0.07123615180814094,29,1506.4144066085455,5.310623666970059
newton,rk4,elliptic,20,0.0005,soft_40ms,8000,8000,True,0.0025855876060947715,0.05688160492679706,0.046671759550255015,29,1679.4254306679998,4.763533916964661
newton,rk4,elliptic,20,0.0005,stiff_4ms,8000,8000,True,0.0015616244013066953,0.02501217086398663,0.01950130674567742,29,1493.9127374177701,5.35506512504071
newton,rk4,elliptic,20,0.001,default,4000,4000,True,0.0027148042779282463,0.051563195679181745,0.03753784249120788,29,1357.6697712606936,2.94622454198543
newton,rk4,elliptic,20,0.001,soft_40ms,4000,4000,True,0.0030991047717550974,0.0630406151081723,0.062180560619331436,29,1489.2938852937868,2.685836583026685
newton,rk4,elliptic,20,0.001,stiff_4ms,4000,4000,True,0.0031191379127985704,0.017925528631672936,0.17293123377262035,29,1535.9726229931528,2.6042130830464885
newton,rk4,elliptic,20,0.002,default,2000,2000,True,0.004599298704471271,0.1526525948863553,0.02697703230058722,29,1279.48063322279,1.5631342499982566
newton,rk4,elliptic,20,0.002,soft_40ms,2000,2000,True,0.0032823025125080217,0.04695114373436774,0.061082654325601185,29,1382.1678978057653,1.4470022080349736
newton,rk4,elliptic,20,0.002,stiff_4ms,2000,2000,True,0.007718824175559391,0.07631074425967463,0.010199378740714542,29,1610.730201369048,1.2416728750104085
newton,rk4,elliptic,100,0.0005,default,8000,8000,True,0.0018486756825854473,0.0332317556074629,0.07123615180814367,29,1427.9656906349358,5.602375499962363
newton,rk4,elliptic,100,0.0005,soft_40ms,8000,8000,True,0.0025855876060947762,0.05688160492679732,0.04667175955025801,29,1688.9519923766945,4.7366651249467395
newton,rk4,elliptic,100,0.0005,stiff_4ms,8000,8000,True,0.0015616244013066188,0.02501217086397961,0.01950130674567622,29,1002.7004550680256,7.978454541997053
newton,rk4,elliptic,100,0.001,default,4000,4000,True,0.0027148042779282515,0.051563195679182355,0.03753784249120961,29,1274.8188303061625,3.137700750026852
newton,rk4,elliptic,100,0.001,soft_40ms,4000,4000,True,0.003099104771755098,0.06304061510817184,0.06218056061933142,29,1516.5394026189638,2.6375839579850435
newton,rk4,elliptic,100,0.001,stiff_4ms,4000,4000,True,0.003119137912798625,0.017925528631697777,0.1729312337727916,29,1017.5443511433292,3.9310325839906
newton,rk4,elliptic,100,0.002,default,2000,2000,True,0.0045992987044712426,0.15265259488634916,0.026977032300582557,29,1226.2563553298392,1.6309803340118378
newton,rk4,elliptic,100,0.002,soft_40ms,2000,2000,True,0.0032823025125080464,0.04695114373437007,0.06108265432558622,29,1371.648819675912,1.4580991659895517
newton,rk4,elliptic,100,0.002,stiff_4ms,2000,2000,True,0.0077188241761110615,0.07631074426741405,0.01019937871204807,29,1000.1616511351976,1.9996767499833368
newton,rk4,elliptic,500,0.0005,default,8000,8000,True,0.001848675682585431,0.033231755607461465,0.07123615180814187,29,1386.8876033351196,5.76831170800142
newton,rk4,elliptic,500,0.0005,soft_40ms,8000,8000,True,0.0025855876060947762,0.056881604926797336,0.046671759550257985,29,1691.9774451273313,4.7281954159843735
newton,rk4,elliptic,500,0.0005,stiff_4ms,8000,8000,True,0.0015616244013066383,0.025012170863971405,0.019501306745616318,29,490.0983665714793,16.32325374998618
newton,rk4,elliptic,500,0.001,default,4000,4000,True,0.002714804277928275,0.05156319567918372,0.03753784249120604,29,1268.7670136870831,3.15266708296258
newton,rk4,elliptic,500,0.001,soft_40ms,4000,4000,True,0.003099104771755098,0.0630406151081722,0.06218056061933143,29,1498.0212540101775,2.6701890839613043
newton,rk4,elliptic,500,0.001,stiff_4ms,4000,4000,True,0.003119137912798639,0.01792552863168182,0.17293123377273753,29,496.5358503589139,8.05581308400724
newton,rk4,elliptic,500,0.002,default,2000,2000,True,0.004599298704471253,0.1526525948863504,0.026977032300587445,29,1170.4781134977395,1.7087034579599276
newton,rk4,elliptic,500,0.002,soft_40ms,2000,2000,True,0.0032823025125080464,0.04695114373437007,0.06108265432558622,29,1272.9629589052906,1.5711376250255853
newton,rk4,elliptic,500,0.002,stiff_4ms,2000,2000,True,0.007718824175728531,0.07631074426886955,0.010199378728043496,29,459.66073418289994,4.351035124971531
newton,implicit,pyramidal,20,0.0005,default,8000,8000,True,35.37989270955668,13.476538895252625,0.8718092967381366,29,6863.998518785786,1.1655014170100912
newton,implicit,pyramidal,20,0.0005,soft_40ms,8000,8000,True,36.56126481827951,13.797832961267773,0.910638477176682,29,7015.445121442929,1.1403410420170985
newton,implicit,pyramidal,20,0.0005,stiff_4ms,8000,8000,True,34.502184994020304,13.180727741339131,0.8502580024013646,29,8076.531875095279,0.9905241660308093
