x_m,z_m,vx_m_s,vz_m_s,normal_force_N,friction_force_x_N,contact_count,min_contact_dist_m,geometric_penetration_m,phase,time_from_release_s,analytic_vx_m_s,analytic_x_m
0.0,0.01975850789708844,0.0,-9.18427274294714e-05,9.812230325267604,0.0,4,-0.0002414691422297048,0.00024149210291156062,normal_settle,-0.80775,,
0.0,0.019758485074970567,0.0,-9.128847147932438e-05,9.812217023800589,0.0,4,-0.00024149210291156062,0.00024151492502943323,normal_settle,-0.8075,,
0.0,0.019758462390590193,0.0,-9.073752150385626e-05,9.812203799901873,0.0,4,-0.00024151492502943323,0.00024153760940980734,normal_settle,-0.80725,,
0.0,0.019758439843125638,0.0,-9.018985821909352e-05,9.812190653139051,0.0,4,-0.00024153760940980734,0.0002415601568743625,normal_settle,-0.8069999999999999,,
0.0,0.019758417431760027,0.0,-8.964546244861702e-05,9.812177583081906,0.0,4,-0.0002415601568743625,0.00024158256823997304,normal_settle,-0.80675,,
0.0,0.019758395155681244,0.0,-8.910431512301985e-05,9.81216458930239,0.0,4,-0.00024158256823997304,0.0002416048443187567,normal_settle,-0.8065,,
0.0,0.019758373014081926,0.0,-8.856639727936676e-05,9.812151671374613,0.0,4,-0.0002416048443187567,0.0002416269859180746,normal_settle,-0.80625,,
0.0,0.01975835100615941,0.0,-8.803169006065425e-05,9.81213882887485,0.0,4,-0.0002416269859180746,0.00024164899384059024,normal_settle,-0.806,,
0.0,0.01975832913111573,0.0,-8.750017471527492e-05,9.812126061381518,0.0,4,-0.00024164899384059024,0.00024167086888426947,normal_settle,-0.80575,,
0.0,0.01975830738815758,0.0,-8.697183259648376e-05,9.812113368475165,0.0,4,-0.00024167086888426947,0.0002416926118424187,normal_settle,-0.8055,,
0.0,0.01975828577649629,0.0,-8.644664516186383e-05,9.81210074973848,0.0,4,-0.0002416926118424187,0.0002417142235037091,normal_settle,-0.80525,,
0.0,0.0197582642953478,0.0,-8.592459397279781e-05,9.812088204756265,0.0,4,-0.0002417142235037091,0.00024173570465220104,normal_settle,-0.8049999999999999,,
0.0,0.019758242943932625,0.0,-8.540566069393694e-05,9.812075733115444,0.0,4,-0.00024173570465220104,0.00024175705606737513,normal_settle,-0.80475,,
0.0,0.01975822172147585,0.0,-8.488982709267688e-05,9.81206333440504,0.0,4,-0.00024175705606737513,0.0002417782785241497,normal_settle,-0.8045,,
0.0,0.019758200627207092,0.0,-8.437707503863288e-05,9.812051008216176,0.0,4,-0.0002417782785241497,0.00024179937279290853,normal_settle,-0.80425,,
0.0,0.019758179660360465,0.0,-8.386738650311664e-05,9.812038754142065,0.0,4,-0.00024179937279290853,0.00024182033963953548,normal_settle,-0.804,,
0.0,0.019758158820174575,0.0,-8.336074355861799e-05,9.812026571777995,0.0,4,-0.00024182033963953548,0.00024184117982542497,normal_settle,-0.80375,,
0.0,0.019758138105892484,0.0,-8.285712837828451e-05,9.812014460721334,0.0,4,-0.00024184117982542497,0.00024186189410751666,normal_settle,-0.8035,,
0.0,0.019758117516761674,0.0,-8.235652323540808e-05,9.812002420571506,0.0,4,-0.00024186189410751666,0.00024188248323832665,normal_settle,-0.80325,,
0.0,0.019758097052034046,0.0,-8.185891050290582e-05,9.81199045093001,0.0,4,-0.00024188248323832665,0.00024190294796595443,normal_settle,-0.8029999999999999,,
0.0,0.019758076710965883,0.0,-8.136427265281553e-05,9.811978551400362,0.0,4,-0.00024190294796595443,0.0002419232890341176,normal_settle,-0.80275,,
0.0,0.01975805649281782,0.0,-8.087259225577924e-05,9.811966721588146,0.0,4,-0.0002419232890341176,0.0002419435071821796,normal_settle,-0.8025,,
0.0,0.019758036396854826,0.0,-8.038385198053965e-05,9.811954961100959,0.0,4,-0.0002419435071821796,0.00024196360314517398,normal_settle,-0.80225,,
0.0,0.01975801642234618,0.0,-7.989803459343158e-05,9.811943269548433,0.0,4,-0.00024196360314517398,0.00024198357765382178,normal_settle,-0.802,,
0.0,0.019757996568565438,0.0,-7.941512295787889e-05,9.811931646542211,0.0,4,-0.00024198357765382178,0.00024200343143456274,normal_settle,-0.80175,,
0.0,0.019757976834790428,0.0,-7.893510003389347e-05,9.811920091695942,0.0,4,-0.00024200343143456274,0.00024202316520957265,normal_settle,-0.8015,,
