time_s,mechanical_energy_J,energy_error_J,ball_0_height_m
1.683779999998743548e+01,2.409684911715994531e+04,6.234911715994167025e+01,2.028549442894238108e+00
1.683799999998743502e+01,2.409685006027372583e+04,6.235006027372219251e+01,2.027019026661667223e+00
1.683819999998743455e+01,2.409685100338746270e+04,6.235100338745905901e+01,2.025488218029096288e+00
1.683839999998743409e+01,2.409685194650126505e+04,6.235194650126140914e+01,2.023957016996525304e+00
1.683859999998743362e+01,2.409685288961501647e+04,6.235288961501282756e+01,2.022425423563954716e+00
1.683879999998743315e+01,2.409685383272881882e+04,6.235383272881517769e+01,2.020893437731384079e+00
1.683899999998743269e+01,2.409685477584261753e+04,6.235477584261388984e+01,2.019361059498813393e+00
1.683919999998743222e+01,2.409685571895639077e+04,6.235571895638713613e+01,2.017828288866242659e+00
1.683939999998743176e+01,2.409685666207019312e+04,6.235666207018948626e+01,2.016295125833671875e+00
1.683959999998743129e+01,2.409685760518393727e+04,6.235760518393362872e+01,2.014761570401101043e+00
1.683979999998743082e+01,2.409685854829771779e+04,6.235854829771415098e+01,2.013227622568530162e+00
1.683999999998743036e+01,2.409685949141149104e+04,6.235949141148739727e+01,2.011693282335959232e+00
1.684019999998742989e+01,2.409686043452526428e+04,6.236043452526064357e+01,2.010158549703388253e+00
1.684039999998742942e+01,2.409686137763901570e+04,6.236137763901206199e+01,2.008623424670817670e+00
1.684059999998742896e+01,2.409686232075281805e+04,6.236232075281441212e+01,2.007087907238247038e+00
1.684079999998742849e+01,2.409686326386658402e+04,6.236326386658038246e+01,2.005551997405676357e+00
1.684099999998742803e+01,2.409686420698039365e+04,6.236420698039000854e+01,2.004015695173105627e+00
1.684119999998742756e+01,2.409686515009419236e+04,6.236515009418872069e+01,2.002479000540534848e+00
1.684139999998742709e+01,2.409686609320793650e+04,6.236609320793286315e+01,2.000941913507964021e+00
1.684159999998742663e+01,2.409686703632173885e+04,6.236703632173521328e+01,1.999404434075393144e+00
1.684179999998742616e+01,2.409686797943548299e+04,6.236797943547935574e+01,1.997866562242822441e+00
1.684199999998742570e+01,2.409686892254925988e+04,6.236892254925624002e+01,1.996328298010251689e+00
1.684219999998742523e+01,2.409686986566309133e+04,6.236986566308769397e+01,1.994789641377680889e+00
1.684239999998742476e+01,2.409687080877683911e+04,6.237080877683547442e+01,1.993250592345110039e+00
1.684259999998742430e+01,2.409687175189064510e+04,6.237175189064146252e+01,1.991711150912539141e+00
1.684279999998742383e+01,2.409687269500441471e+04,6.237269500441107084e+01,1.990171317079968416e+00
1.684299999998742337e+01,2.409687363811816249e+04,6.237363811815885128e+01,1.988631090847397642e+00
1.684319999998742290e+01,2.409687458123196484e+04,6.237458123196120141e+01,1.987090472214826820e+00
1.684339999998742243e+01,2.409687552434576719e+04,6.237552434576355154e+01,1.985549461182255948e+00
