time_s,force_command_N,x_bottom_m,x_middle_m,x_top_m,x_rel_top_middle_m,v_rel_top_middle_m_s,box_0--ground_Fn_N,box_0--ground_Ft_N,box_0--ground_rho,box_0--box_1_Fn_N,box_0--box_1_Ft_N,box_0--box_1_rho,box_1--box_2_Fn_N,box_1--box_2_Ft_N,box_1--box_2_rho
1.87,0.7400000000000002,1.341124175269215e-06,3.0311764930956997e-05,0.0008730191620998085,0.0008427074062637985,0.00526274088770139,75.36933160694313,0.8780499738426976,0.02329992730788156,90.70830433345385,3.5298249313686,0.07782804358005789,0.0,0.0,nan
1.875,0.75,1.1471264542706194e-06,2.7350732125341892e-05,0.0008960896520875394,0.0008687389199621975,0.005206302739679924,91.90187580290169,0.8871881829051664,0.0193072921559922,109.52365321038774,3.510607768596423,0.06410684205087236,0.0,0.0,nan
1.8800000000000001,0.7600000000000002,1.1162559303556918e-06,2.1774689230369404e-05,0.000918037083465606,0.0008962624124251306,0.005504698492586485,10.6841058788638,0.31189889796141895,0.05838558724477706,90.941041709612,3.5155597899963897,0.07731514229234551,0.0,0.0,nan
1.885,0.77,1.2317500477365684e-06,1.860958400357049e-05,0.00094027683371678,0.0009216672624461353,0.005080970004201044,13.860044123611845,1.2270863948410848,0.17706818014390469,15.339845755096118,0.47323333477836643,0.06169988177634075,58.46315846555886,3.726311847783768,0.1274755571058984
1.8900000000000001,0.7800000000000002,8.311216106449137e-07,1.4497796655632555e-05,0.000961894984357059,0.0009473972022533417,0.00514598796144116,9.438166580861033,0.07317180514788035,0.015505512542289749,15.339845755096118,0.47323333477836643,0.06169988177634075,37.49352847191381,3.51673754706753,0.18759170931068267
1.895,0.79,1.4077849073146353e-06,9.861646503850352e-06,0.0009850101778283715,0.00097514851950109,0.005550263449549793,76.30526125669482,0.42320834663794893,0.011092507637559992,91.74198020806598,2.854362872520266,0.06222588320083611,0.0,0.0,nan
1.9000000000000001,0.8000000000000003,1.178427396553161e-06,5.523794243345037e-06,0.0010078719351440668,0.0010023481445387006,0.00543992500752198,20.100836022848252,1.8264191950086517,0.1817256946857926,100.00492866985026,3.442701445844628,0.06885063549637914,0.0,0.0,nan
1.905,0.81,1.1829688446596265e-06,1.22640039990074e-06,0.001031312858685851,0.0010300864232704043,0.00554765574634087,10.681734680009162,0.2906567787996768,0.0544212691115873,15.339845755096118,0.47323333477836643,0.06169988177634075,36.25278635633515,3.3579359282864045,0.18525119119290026
1.9100000000000001,0.8200000000000003,9.237397193828656e-07,-2.8135971206211252e-06,0.001055476488545537,0.0010582901304587722,0.005640741437673439,9.596158029284455,0.022547965723503902,0.004699373573193481,15.339845755096118,0.47323333477836643,0.06169988177634075,43.706154653577244,3.559223775312298,0.16287059813535823
1.915,0.8300000000000001,1.4559909686795436e-06,-7.736191946605686e-06,0.001079103210940957,0.0010868393583223224,0.005709845572710159,75.21528151732865,0.8824775744902483,0.023465379818778893,90.53678945016757,3.6442671469072194,0.08050356477270632,0.0,0.0,nan
1.92,0.8399999999999999,1.220807234858512e-06,-1.1543794244062155e-05,0.0011027578730136156,0.0011143016163259745,0.005492451600730536,10.593411131387507,0.32303453704415874,0.06098782215428813,15.339845755096118,0.47323333477836643,0.06169988177634075,36.57416435880871,3.224742250577811,0.1763399004248827
1.925,0.8500000000000001,9.48418858115474e-07,-1.3803864021610934e-05,0.0011261748149991035,0.0011399786453694105,0.005135405808687091,9.601895943796208,0.023589814614618464,0.0049135743092196,15.339845755096118,0.47323333477836643,0.06169988177634075,42.01949992520169,3.3549733127723287,0.15968649406796695
1.93,0.8599999999999999,1.2572991181514226e-06,-1.7776099412003532e-05,0.0011510651092976332,0.0011688412632793188,0.005772523581981782,10.615144252971936,0.3392831115759928,0.06392435250816365,88.53678015918125,3.974328269570418,0.08977801682927546,0.0,0.0,nan
1.935,0.8700000000000001,1.3481006817528396e-06,-2.0763873180840164e-05,0.0011770670535042882,0.0011978308903053403,0.0057979254052041625,13.771752027794754,1.3239056884625302,0.19226394518149406,15.339845755096118,0.47323333477836643,0.06169988177634075,57.004988700137,3.933600738204106,0.13800899984020706
1.94,0.8799999999999999,9.189278102894605e-07,-2.5165738406940363e-05,0.0012036110274493694,0.0012287767603993416,0.0061891740188003905,9.442334864768958,0.07974067968841794,0.016890034261746997,15.339845755096118,0.47323333477836643,0.06169988177634075,37.57355020851211,3.876472434437604,0.20634049286933803
1.945,0.8900000000000001,1.2742497119688778e-06,-2.9312976039364003e-05,0.0012304820120334625,0.0012597950408235192,0.006203656084835386,10.700264747065562,0.3623496206504353,0.06772722530062744,91.13604052436713,4.079583086031192,0.08952732777414069,0.0,0.0,nan
1.95,0.8999999999999999,1.5507972648265422e-06,-3.127656600554474e-05,0.0012563896598294377,0.0012876662658527493,0.005574245005846142,76.55120688419369,1.179039777097819,0.030803950063947778,92.04895927335346,4.0895396955072085,0.08885575084803936,0.0,0.0,nan
1.955,0.9100000000000001,1.2988193702767603e-06,-3.411350189708173e-05,0.0012836912646889687,0.0013178047956898808,0.006027705967426161,10.620859211460713,0.3405622240181429,0.06413082354968992,15.339845755096118,0.47323333477836643,0.06169988177634075,37.59716634229081,3.322521646899168,0.1767431947743286
1.96,0.9199999999999999,1.5911588207018212e-06,-3.698411092045717e-05,0.0013117954367771745,0.0013487795367836952,0.0061949482187630064,72.88953818662355,1.196096772762843,0.03281943616381279,87.67277937587951,3.9476351279742636,0.09005383782917539,0.0,0.0,nan
1.965,0.9300000000000002,1.3645091030412004e-06,-3.985781950177625e-05,0.0013407395454123616,0.0013805973576381803,0.00636356417089686,20.337066035942783,2.1155992604905554,0.20805353700003174,101.8701168290418,4.045358559370521,0.07942188907389656,0.0,0.0,nan
1.97,0.94,9.918344403558876e-07,-4.180639734840952e-05,0.0013694701483473182,0.001411276520229876,0.006135832518339288,9.443798516540234,0.08611049303535234,0.01823641046228064,15.339845755096118,0.47323333477836643,0.06169988177634075,37.998985697318965,3.976870990279014,0.20931458655011434
1.975,0.9500000000000002,1.3612427665066207e-06,-4.563129914458841e-05,0.0013996906345710158,0.0014453219482675195,0.0068090856075285295,10.70802015030362,0.38450346029237575,0.07181597623001734,91.84375871831796,4.307515644553464,0.0938009442266945,0.0,0.0,nan
1.98,0.96,1.675694306868536e-06,-4.754398833028972e-05,0.0014292943524196744,0.0014768383698537946,0.006303284317255155,76.37519943044923,1.26229385814556,0.033055072001352034,91.849041757657,4.3834997936258455,0.09545009310367497,0.0,0.0,nan
1.985,0.9700000000000002,1.4214451766747516e-06,-5.051340122008696e-05,0.0014601860893890262,0.001510699512436986,0.006772228516638123,10.617141347822809,0.3740828956009117,0.07046772447418204,15.339845755096118,0.47323333477836643,0.06169988177634075,37.45570274978911,3.623149309355862,0.19346316012593098
