time_s,force_command_N,x_bottom_m,x_middle_m,x_top_m,x_rel_top_middle_m,v_rel_top_middle_m_s,box_0--ground_Fn_N,box_0--ground_Ft_N,box_0--ground_rho,box_0--box_1_Fn_N,box_0--box_1_Ft_N,box_0--box_1_rho,box_1--box_2_Fn_N,box_1--box_2_Ft_N,box_1--box_2_rho
5.57,0.5,-1.418220199411735e-05,-0.015936285257339478,0.08285491168498993,0.0987911969423294,0.0051975250244141735,9.611691419997598,0.1506446545726189,0.03134612795812302,68.18213537786964,2.3028843816026994,0.06755096093250734,59.57341323626177,7.702056740410504,0.2585736261195904
5.575,0.5,-1.4996220670582261e-05,-0.01596161164343357,0.08285491168498993,0.09881652146577835,0.005064904689788926,10.77076464959245,1.010920435071596,0.18771562984803453,68.18107576295263,2.313514784178441,0.06786383929235476,59.57341323626177,7.702056740410504,0.2585736261195904
5.58,0.5,-1.4030835700395983e-05,-0.015986977145075798,0.08285491168498993,0.09884189069271088,0.005073845386505235,9.64153351994481,0.14311529553673397,0.02968724741571052,59.34715378358007,2.5942147135378932,0.08742507595218998,59.57341323626177,7.702056740410504,0.2585736261195904
5.585,0.5,-1.4769902008993085e-05,-0.01601310260593891,0.08285491168498993,0.09886801242828369,0.005224347114563099,9.702311710374625,0.10933525497690522,0.02253798027535926,59.34941706337037,2.604966933061002,0.08778407815798922,59.57341323626177,7.702056740410504,0.2585736261195904
5.59,0.5,-1.5456347682629712e-05,-0.01603926718235016,0.08285491168498993,0.09889417886734009,0.005233287811279409,61.57980271197597,5.0673572342505775,0.16457854722113566,59.36086316703217,2.6186490558130684,0.08822813268212089,59.57341323626177,7.702056740410504,0.2585736261195904
5.595,0.5,-1.470489860366797e-05,-0.016065001487731934,0.08285491168498993,0.09891991317272186,0.00514686107635509,9.720490370264814,0.10180552248854412,0.02094658162513475,68.17078724967027,2.347202956267976,0.0688624277631275,59.57341323626177,7.702056740410504,0.2585736261195904
5.6000000000000005,0.5,-1.5344285202445462e-05,-0.016090527176856995,0.08285491168498993,0.09894543886184692,0.005105137825011409,69.31759177814375,7.034390773354063,0.2029611991099797,68.1761395811399,2.357639762989549,0.06916319338332737,59.57341323626177,7.702056740410504,0.2585736261195904
5.605,0.5,-1.4497687516268343e-05,-0.01611657626926899,0.08285491168498993,0.09897148609161377,0.005209445953369252,9.60215208573969,0.1376594717947522,0.02867262892017561,59.35873390631928,2.6423869514695943,0.08903110890605731,59.57341323626177,7.702056740410504,0.2585736261195904
5.61,0.5,-1.541626079415437e-05,-0.01614290662109852,0.08285491168498993,0.0989978164434433,0.005266070365905874,17.082745522199918,5.3290443323147185,0.6239095847197803,59.35574316877847,2.655665404628929,0.08948301420732029,59.57341323626177,7.702056740410504,0.2585736261195904
5.615,0.5,-1.4442231076827738e-05,-0.01616903953254223,0.08285491168498993,0.09902395308017731,0.005227327346801869,9.600238002470121,0.13149254276216343,0.027393600602053966,68.17490450369613,2.3792826785679404,0.06979936960348648,59.57341323626177,7.702056740410504,0.2585736261195904
5.62,0.5,-1.5323803381761536e-05,-0.016194738447666168,0.08285491168498993,0.0990496501326561,0.005139410495758166,18.20927258228838,5.409891281544973,0.5941908175735712,68.17291096861751,2.3909472704238883,0.07014361676662241,59.57341323626177,7.702056740410504,0.2585736261195904
5.625,0.5,-1.4262009244703222e-05,-0.01622071862220764,0.08285491168498993,0.09907563030719757,0.005196034908294789,9.615602073300899,0.15992008904844512,0.033262626267051176,59.357549120216476,2.681538180453704,0.09035205193606635,59.57341323626177,7.702056740410504,0.2585736261195904
5.63,0.5,-1.5123383491300046e-05,-0.0162472166121006,0.08285491168498993,0.09910212457180023,0.005298852920532339,10.611956936033378,1.0075131301336968,0.18988262696631203,59.35580078622525,2.6931407825501,0.09074566417694087,59.57341323626177,7.702056740410504,0.2585736261195904
5.635,0.5,-1.4215081137081143e-05,-0.01627376303076744,0.08285491168498993,0.09912867844104767,0.005310773849487418,9.611515254339999,0.15268378903152757,0.03177101320472534,68.17180702829434,2.414658309612875,0.07084037859259575,59.57341323626177,7.702056740410504,0.2585736261195904
5.64,0.5,-1.5045884538267273e-05,-0.016299622133374214,0.08285491168498993,0.099154531955719,0.005170702934265247,10.77000842564853,1.0329991686585163,0.19182885060673718,68.16294428696385,2.4241768420122844,0.07112887705691164,59.57341323626177,7.702056740410504,0.2585736261195904
5.6450000000000005,0.5,-1.4059426575840916e-05,-0.01632552035152912,0.08285491168498993,0.0991804301738739,0.005179643630980636,9.641325234385627,0.14530779329730284,0.030142701291533035,59.35979795894332,2.7201493281266163,0.09164954806645499,59.57341323626177,7.702056740410504,0.2585736261195904
5.65,0.5,-1.4814341739111114e-05,-0.016352200880646706,0.08285491168498993,0.09920711070299149,0.005336105823516959,9.70227816254198,0.11395553097163279,0.023490468746110788,59.36281916851383,2.7317385643508363,0.09203533803191599,59.57341323626177,7.702056740410504,0.2585736261195904
