time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,ground_bottom_phi_min_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,bottom_middle_phi_min_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,middle_top_phi_min_m,solver_iterations,line_search_iterations,truncated_contacts
4.972,5.554399999999999,7.873851150787953e-05,-0.0019923781510442495,19.58829450865378,1.0009304334179672,0.10219679237268695,0.999999998699743,4,-0.0005725789815187454,0.00015397746035304,-0.004724068334326148,9.787813084151813,0.7699328230244096,0.15732479081993628,0.30228870089791,4,-0.00027219069306738675,0.16565498862743055,0.536774234380573,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9725,5.555200000000001,7.768561495748866e-05,-0.002105790888890624,19.59321856090216,0.9823180313179689,0.10027122682928298,0.999999998871403,4,-0.0005716755986213684,0.0001514832548069403,-0.004988401895388961,9.790094812975799,0.7554927730277785,0.15433819333934293,0.3057051865538963,4,-0.0002718814939726144,0.16592495359051185,0.5399295571260154,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.973,5.556,7.657707915922213e-05,-0.0022170657757669687,19.59819421926874,0.9630898882338212,0.09828353341726977,0.9999999990020636,4,-0.0005707181990146637,0.000148859559043181,-0.005247397115454078,9.793582402606896,0.7405399317938501,0.15122963208983267,0.30851984263793836,4,-0.0002715833834372461,0.1661964894910497,0.5430778209120035,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9735000000000005,5.5568,7.541405371438298e-05,-0.0023260535672307014,19.603099055570567,0.9430814259728861,0.09621758511748099,0.9999999991031043,4,-0.0005697030574083328,0.00014610907971799453,-0.005500962026417255,9.796586858530214,0.7251060125236387,0.1480323755599155,0.31071269967456305,4,-0.000271259224973619,0.1664695924727866,0.5462187845259905,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.974,5.557600000000001,7.419769550023186e-05,-0.002432718174532056,19.607879976843915,0.9225565547872581,0.09410059179031682,0.9999999991825796,4,-0.0005686376243829727,0.00014323461807506238,-0.005748911527916789,9.800043103870141,0.7092273553777574,0.14473963999151718,0.3123823736050567,4,-0.0002709313412196934,0.16674427347876275,0.5493522267788649,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9745,5.558400000000001,7.29292414295632e-05,-0.00253690336830914,19.612615223215737,0.9012801857138906,0.09190821065484751,0.999999999245369,4,-0.0005675181746482849,0.0001402390262897693,-0.0059911811258643866,9.802977554694587,0.6929098470987051,0.14136722097601348,0.31351430902046584,4,-0.0002705848019104451,0.16702051351872882,0.5524778673425317,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9750000000000005,5.5592,7.160994296708661e-05,-0.002638591453433037,19.61723507056946,0.8795214659467132,0.08966823946216616,0.9999999992951865,4,-0.0005663465708494186,0.00013712524384899144,-0.0062275659292936325,9.806134466438213,0.6761452570600488,0.13790250569664858,0.3140439393595862,4,-0.0002702196652535349,0.1672983084017332,0.5555955432355404,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9755,5.5600000000000005,7.02411243370879e-05,-0.0027376313228160143,19.621825728538838,0.8570469650613285,0.08735649545748458,0.9999999993346208,4,-0.0005651246756315231,0.00013389623934343536,-0.006458009360358119,9.808633566874283,0.6589674390126288,0.13436477864523222,0.31411056095081274,4,-0.0002698321477510035,0.16757765383496093,0.5587050467729568,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.976,5.5608,6.882408793598e-05,-0.0028340753633528948,19.6261643562106,0.8342859500102625,0.08501772785228479,0.9999999993656499,4,-0.0005638543516397476,0.0001305551050550871,-0.006682264385744929,9.811423197209832,0.6413978920832224,0.13074512824309176,0.31362031925183825,4,-0.00026942603290081024,0.16785856032489477,0.5618061237037182,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9765,5.5616,6.736021619570959e-05,-0.002927744062617421,19.630379415089116,0.810769881652581,0.08260358748128663,0.9999999993895177,4,-0.0005625300109386444,0.00012710495509380554,-0.0069003121461719275,9.81433030322085,0.6234323098135772,0.12704530835058206,0.3125423712056564,4,-0.000269019918050617,0.16814100847383173,0.5648986352607608,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.977,5.562399999999999,6.585091337609622e-05,-0.003018611343577504,19.634385766635518,0.7868426924282985,0.0801494583818732,0.9999999994072598,4,-0.0005611591041088104,0.00012354895450115283,-0.007111998973414302,9.816344824489704,0.605108056314744,0.12328581913812305,0.31103229243210767,4,-0.0002685764920897782,0.16842499371247044,0.5679824016988277,0.0,0.0,nan,nan,0,nan,-1,-1,0
