time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,solver_iterations
5.36,6.175199999999999,0.0005201782638139393,7.494154432716498e-14,19.620000000000605,1.0746959107756436e-12,1.0955106124114275e-13,1.501355598826941e-13,4,0.010957302218782156,8.771605654962199e-09,9.809999999099428,8.105214023180001e-13,1.652439148608373e-13,4.352804197385258e-05,4,0.3395522094864152,1.0886241392908178,0.0,0.0,nan,nan,0,1
5.3605,6.176,0.0005201782638139768,7.494143225825779e-14,19.620000000001607,1.8819017126658875e-14,1.9183503696898404e-15,1.954733898648506e-15,4,0.010957302223167958,8.771605664623231e-09,9.809999999100558,1.900511894086919e-14,3.874641986261304e-15,4.352804227361863e-05,4,0.34009806555606054,1.0917121392908176,0.0,0.0,nan,nan,0,1
5.361,6.1768,0.0005201782638140142,7.486603672273197e-14,19.620000000000392,5.956902569760975e-13,6.072275810153777e-14,8.438891956064074e-14,4,0.010957302227553763,8.771605517541466e-09,9.809999999099404,4.4497581459064987e-13,9.071882051610609e-14,4.352804246605504e-05,4,0.340645465825706,1.0948005392908178,0.0,0.0,nan,nan,0,1
5.3615,6.1776,0.0005201782638140516,7.474880263849817e-14,19.619999999999823,9.324208485417535e-13,9.504799679324791e-14,1.317115211990375e-13,4,0.010957302231939565,8.771605285826987e-09,9.809999999098846,6.978853688394745e-13,1.4228040140745827e-13,4.352804258942488e-05,4,0.34119441049535143,1.0978893392908182,0.0,0.0,nan,nan,0,1
5.362,6.178400000000001,0.000520178263814089,7.478970796112268e-14,19.619999999998473,3.3340020073894773e-13,3.398574931080262e-14,4.610686816368238e-14,4,0.01095730223632537,8.771605370660818e-09,9.809999999097943,2.5143036771140157e-13,5.126001380928059e-14,4.352804231916861e-05,4,0.34174489976499683,1.100978539290818,0.0,0.0,nan,nan,0,1
5.3625,6.1792,0.0005201782638141265,7.492025155758202e-14,19.619999999999514,1.0552115102581826e-12,1.075648838183699e-13,1.473922097859787e-13,4,0.010957302240711172,8.771605637207117e-09,9.809999999098345,7.941554432882366e-13,1.6190732790239121e-13,4.3528042182054494e-05,4,0.3422969338346422,1.1040681392908178,0.0,0.0,nan,nan,0,1
5.363,6.18,0.000520178263814164,7.491983264703604e-14,19.62000000000107,1.476690529607678e-14,1.5052910597427087e-15,1.6349843932859131e-15,4,0.010957302245096974,8.771605645427921e-09,9.809999999100032,1.5545643581070607e-14,3.169346296125741e-15,4.3528042477492485e-05,4,0.34285051290428764,1.1071581392908179,0.0,0.0,nan,nan,0,1
5.3635,6.1808000000000005,0.0005201782638142014,7.484576667970766e-14,19.62000000000184,5.753732538922647e-13,5.865170783814584e-14,8.155205689032821e-14,4,0.010957302249482779,8.77160550590107e-09,9.809999999100853,4.2720689333311347e-13,8.70962065998511e-14,4.352804266301372e-05,4,0.3434056371739331,1.1102485392908181,0.0,0.0,nan,nan,0,1
5.364,6.1816,0.0005201782638142388,7.490863659960104e-14,19.61999999999776,5.010991898371216e-13,5.108044748595095e-14,6.961227374000524e-14,4,0.010957302253868581,8.771605630738567e-09,9.8099999990972,3.753543394947379e-13,7.652483986325814e-14,4.3528042440896304e-05,4,0.3439623068435784,1.113339339290818,0.0,0.0,nan,nan,0,1
5.3645000000000005,6.1823999999999995,0.0005201782638142762,7.487090808332193e-14,19.62000000000023,2.8776985616959976e-13,2.933433803971421e-14,4.1150120244013545e-14,4,0.010957302258254385,8.771605562310696e-09,9.809999999099485,2.1234881165087416e-13,4.329231634462117e-14,4.3528042673846994e-05,4,0.34452052211322387,1.116430539290818,0.0,0.0,nan,nan,0,1
5.365,6.183200000000001,0.0005201782638143138,7.495690196759501e-14,19.620000000000374,6.994405077166721e-13,7.129872657662169e-14,9.748211793727594e-14,4,0.010957302262640188,8.771605740098693e-09,9.809999999099087,5.274792563373775e-13,1.0753909406438718e-13,4.352804247217885e-05,4,0.3450802831828693,1.119522139290818,0.0,0.0,nan,nan,0,1
5.3655,6.184,0.0005201782638143513,7.493133460506234e-14,19.620000000001493,1.8840485545672494e-13,1.9205387916076513e-14,2.724635968449928e-14,4,0.01095730226702599,8.771605697030993e-09,9.809999999100395,1.3730119843288416e-13,2.799208938745669e-14,4.352804273043312e-05,4,0.34564159025251473,1.122614139290818,0.0,0.0,nan,nan,0,1
5.3660000000000005,6.1848,0.0005201782638143887,7.48416413999348e-14,19.620000000000346,7.110978559392591e-13,7.248703934141148e-14,1.0063071976528431e-13,4,0.010957302271411794,8.77160552086848e-09,9.809999999099324,5.317532648699147e-13,1.084104515634528e-13,4.352804290011539e-05,4,0.3462044435221601,1.1257065392908185,0.0,0.0,nan,nan,0,1
5.3665,6.185600000000001,0.0005201782638144261,7.48961832853221e-14,19.619999999997027,4.338752148414719e-13,4.4227850646436045e-14,6.016647876605182e-14,4,0.010957302275797597,8.771605628722289e-09,9.809999999096467,3.247734475317e-13,6.621273140909535e-14,4.3528042660291295e-05,4,0.34676884319180556,1.1287993392908182,0.0,0.0,nan,nan,0,1
5.367,6.186400000000001,0.0005201782638144636,7.503619868027137e-14,19.620000000000516,1.1398104695831714e-12,1.1618863094629373e-13,1.59300801735489e-13,4,0.010957302280183401,8.771605918568978e-09,9.80999999909934,8.596484505560519e-13,1.7525962296329798e-13,4.352804252567516e-05,4,0.34733478946145097,1.1318925392908177,0.0,0.0,nan,nan,0,1
5.3675,6.1872,0.0005201782638145011,7.504081101164641e-14,19.62000000000156,5.6288307348495437e-14,5.737849882618854e-15,7.170094658146445e-15,4,0.010957302284569204,8.77160593748847e-09,9.809999999100512,4.70608950368402e-14,9.59447401450668e-15,4.352804283231113e-05,4,0.34790228253109634,1.1349861392908176,0.0,0.0,nan,nan,0,1
5.368,6.188,0.0005201782638145386,7.496633836839346e-14,19.61999999999869,5.949685836371842e-13,6.064919303131742e-14,8.426422247472484e-14,4,0.010957302288955006,8.771605788949496e-09,9.809999999097673,4.460584088669463e-13,9.093953290682465e-14,4.352804303438764e-05,4,0.34847132260074176,1.1380801392908177,0.0,0.0,nan,nan,0,1
5.3685,6.1888000000000005,0.000520178263814576,7.485205179266736e-14,19.620000000000683,9.013345642513363e-13,9.187916047413914e-14,1.2731594552412315e-13,4,0.01095730229334081,8.771605566883122e-09,9.80999999909972,6.727069963448928e-13,1.371471960054288e-13,4.352804314913009e-05,4,0.3490419098703872,1.141174539290818,0.0,0.0,nan,nan,0,1
5.369,6.1896,0.0005201782638146134,7.48957928717231e-14,19.620000000000587,3.6537441427170204e-13,3.7245098294769733e-14,5.0564754525140284e-14,4,0.010957302297726613,8.771605662088163e-09,9.809999999100064,2.778724306145175e-13,5.6650852322122025e-14,4.352804287850475e-05,4,0.3496140445400326,1.1442693392908179,0.0,0.0,nan,nan,0,1
5.3695,6.1903999999999995,0.0005201782638146509,7.502531587201693e-14,19.619999999998846,1.0395018905840658e-12,1.0596349547238807e-13,1.4524119178449376e-13,4,0.010957302302112417,8.771605922848584e-09,9.809999999097663,7.805640181262698e-13,1.5913639514741431e-13,4.352804275448987e-05,4,0.35018772680967797,1.1473645392908174,0.0,0.0,nan,nan,0,1
5.37,6.1912,0.0005201782638146885,7.502473657372117e-14,19.62000000000075,1.0441409976237532e-14,1.064363911950778e-15,1.3152656120085018e-15,4,0.01095730230649822,8.771605929225228e-09,9.809999999099706,1.1478575584090318e-14,2.340178508693933e-15,4.352804304683564e-05,4,0.3507629568793234,1.1504601392908174,0.0,0.0,nan,nan,0,1
5.3705,6.192,0.000520178263814726,7.494926212353046e-14,19.619999999999987,5.956901871409965e-13,6.072275098277237e-14,8.442007685100042e-14,4,0.010957302310884022,8.771605782356802e-09,9.80999999909899,4.447585328970391e-13,9.067452251536971e-14,4.352804323676293e-05,4,0.3513397349489688,1.1535561392908176,0.0,0.0,nan,nan,0,1
5.371,6.1928,0.0005201782638147634,7.483369659061084e-14,19.620000000001312,9.099943038271455e-13,9.276190660826551e-14,1.285005699211462e-13,4,0.010957302315269826,8.771605558518473e-09,9.809999999100352,6.789423591636685e-13,1.3841842186053666e-13,4.352804335405386e-05,4,0.35191806121861424,1.1566525392908178,0.0,0.0,nan,nan,0,1
5.3715,6.193600000000001,0.0005201782638148008,7.487502193308076e-14,19.6199999999992,3.368418898015877e-13,3.433658407763521e-14,4.654330844561219e-14,4,0.010957302319655629,8.771605644233108e-09,9.809999999098665,2.5392572048528847e-13,5.1768750358535976e-14,4.352804308914446e-05,4,0.3524979358882596,1.1597493392908178,0.0,0.0,nan,nan,0,1
5.372,6.1944,0.0005201782638148383,7.500376633487989e-14,19.61999999999818,1.0322299780487883e-12,1.0522221998459574e-13,1.4424361359813908e-13,4,0.010957302324041433,8.77160590288699e-09,9.809999999096993,7.746341040798731e-13,1.5792744223265604e-13,4.352804295927213e-05,4,0.35307935915790506,1.1628465392908174,0.0,0.0,nan,nan,0,1
5.3725000000000005,6.1952,0.0005201782638148758,7.50030466094328e-14,19.620000000000424,1.0439786680045307e-14,1.064198438332832e-15,1.245744915249682e-15,4,0.010957302328427235,8.771605909544489e-09,9.809999999099382,1.1793386922522364e-14,2.4043602290734086e-15,4.3528043249691745e-05,4,0.3536623312275505,1.1659441392908174,0.0,0.0,nan,nan,0,1
5.373,6.196000000000001,0.0005201782638149133,7.492912371401694e-14,19.620000000001525,5.73485727549795e-13,5.845929944441901e-14,8.130263869352887e-14,4,0.010957302332813038,8.771605770675184e-09,9.809999999100537,4.2569077178725127e-13,8.678710944470584e-14,4.352804343335764e-05,4,0.3542468522971958,1.1690421392908177,0.0,0.0,nan,nan,0,1
5.3735,6.1968000000000005,0.0005201782638149507,7.481083787345122e-14,19.61999999999866,9.462986210901236e-13,9.646265250664507e-14,1.3361315548049885e-13,4,0.010957302337198842,8.771605534125322e-09,9.809999999097688,7.097294498253279e-13,1.4469509681765708e-13,4.352804356702463e-05,4,0.35483292256684124,1.1721405392908182,0.0,0.0,nan,nan,0,1
5.3740000000000006,6.1975999999999996,0.0005201782638149881,7.485327134277334e-14,19.619999999999603,3.5277337044216126e-13,3.5960588220404525e-14,4.881900237392684e-14,4,0.010957302341584645,8.771605625672823e-09,9.809999999099084,2.678869890002939e-13,5.46150844087453e-14,4.352804328745262e-05,4,0.35542054223648667,1.175239339290818,0.0,0.0,nan,nan,0,1
5.3745,6.198400000000001,0.0005201782638150256,7.498553672191286e-14,19.620000000001767,1.0784706589786173e-12,1.0993584699067485e-13,1.5069668866253637e-13,4,0.010957302345970449,8.771605900377389e-09,9.809999999100604,8.138631526250921e-13,1.6592520952083758e-13,4.3528043149278435e-05,4,0.3560097115061321,1.1783385392908177,0.0,0.0,nan,nan,0,1
5.375,6.1992,0.0005201782638150632,7.49821238643338e-14,19.619999999998768,2.5592808089433802e-14,2.6088489387803678e-15,4.3956903245077344e-15,4,0.010957302350356251,8.771605894380027e-09,9.809999999097712,1.8942940544831975e-14,3.861965452920342e-15,4.352804346251271e-05,4,0.35660043057577745,1.1814381392908178,0.0,0.0,nan,nan,0,1
5.3755,6.2,0.0005201782638151006,7.490745020270027e-14,19.62000000000073,5.839773135911951e-13,5.95287781438505e-14,8.273666356309703e-14,4,0.010957302354742054,8.771605751738694e-09,9.809999999099738,4.346849665476824e-13,8.8620788295122e-14,4.352804363923193e-05,4,0.3571926996454229,1.184538139290818,0.0,0.0,nan,nan,0,1
5.376,6.200799999999999,0.000520178263815138,7.478910723778573e-14,19.619999999998278,9.473533475718149e-13,9.657016794820571e-14,1.337066821896513e-13,4,0.010957302359127858,8.771605514803481e-09,9.8099999990973,7.106192248699495e-13,1.4487649845776543e-13,4.352804377013356e-05,4,0.3577865189150683,1.1876385392908184,0.0,0.0,nan,nan,0,1
5.3765,6.201600000000001,0.0005201782638151754,7.48316777521628e-14,19.61999999999942,3.547718370056166e-13,3.616430550516077e-14,4.909956137947064e-14,4,0.01095730236351366,8.771605607076092e-09,9.809999999098899,2.6954783648871345e-13,5.495368736258366e-14,4.352804348979732e-05,4,0.35838188858471365,1.190739339290818,0.0,0.0,nan,nan,0,1
5.377,6.2024,0.0005201782638152129,7.496408012218437e-14,19.620000000001674,1.0811352512107005e-12,1.1020746699394579e-13,1.5107080639662137e-13,4,0.010957302367899465,8.771605882838943e-09,9.809999999100507,8.162412111043574e-13,1.6641003286018344e-13,4.352804335133387e-05,4,0.35897880885435907,1.1938405392908176,0.0,0.0,nan,nan,0,1
5.3775,6.2032,0.0005201782638152504,7.496230202060783e-14,19.620000000000424,4.000270831071899e-15,4.077748043906027e-16,1.309692707512502e-15,4,0.010957302372285267,8.771605884396746e-09,9.809999999099368,5.570014226385104e-16,1.1355788434039701e-16,4.3528043659324095e-05,4,0.3595772799240045,1.1969421392908175,0.0,0.0,nan,nan,0,1
5.378,6.204000000000001,0.0005201782638152878,7.488770931883516e-14,19.620000000001525,5.820899979839002e-13,5.93363912317895e-14,8.248726315488878e-14,4,0.01095730237667107,8.771605742537183e-09,9.809999999100537,4.32970710724039e-13,8.827129679179152e-14,4.352804384146419e-05,4,0.36017730199364995,1.2000441392908177,0.0,0.0,nan,nan,0,1
5.3785,6.2048000000000005,0.0005201782638153252,7.477064004141808e-14,19.620000000000367,9.314216131260164e-13,9.494613793333323e-14,1.3152447592708566e-13,4,0.010957302381056874,8.77160551099269e-09,9.809999999099391,6.973452429087722e-13,1.4217028399037556e-13,4.3528043968616034e-05,4,0.36077887526329533,1.203146539290818,0.0,0.0,nan,nan,0,1
5.3790000000000004,6.2056,0.0005201782638153626,7.48099627431943e-14,19.619999999997034,3.106959184003594e-13,3.1671347441427765e-14,4.289588212735127e-14,4,0.010957302385442676,8.771605587723e-09,9.809999999096505,2.319651936899097e-13,4.729157873828208e-14,4.3528043704947865e-05,4,0.36138199993294073,1.2062493392908178,0.0,0.0,nan,nan,0,1
5.3795,6.2064,0.0005201782638154001,7.494153129088226e-14,19.62000000000052,1.0703660194805686e-12,1.0910968598170645e-13,1.495432389005855e-13,4,0.01095730238982848,8.7716058597134e-09,9.80999999909935,8.070079624696072e-13,1.6452761723622795e-13,4.352804355717339e-05,4,0.3619866762025862,1.2093525392908175,0.0,0.0,nan,nan,0,1
5.38,6.2072,0.0005201782638154376,7.494144375435608e-14,19.620000000001568,1.731956814410223e-14,1.7655013398675683e-15,1.847806646079004e-15,4,0.010957302394214283,8.771605868548213e-09,9.80999999910052,1.734985156607298e-14,3.5371766702678477e-15,4.3528043856248684e-05,4,0.36259290427223156,1.2124561392908175,0.0,0.0,nan,nan,0,1
5.3805000000000005,6.208,0.000520178263815475,7.486426963559248e-14,19.61999999999868,6.166733890219492e-13,6.286171141916317e-14,8.73504634368479e-14,4,0.010957302398600087,8.771605714532006e-09,9.809999999097677,4.624721253874794e-13,9.428585635678236e-14,4.3528044053962315e-05,4,0.36320068434187697,1.2155601392908177,0.0,0.0,nan,nan,0,1
5.381,6.208800000000001,0.0005201782638155125,7.47483085338567e-14,19.62000000000068,9.135470765286568e-13,9.312406488569064e-14,1.289993557234472e-13,4,0.01095730240298589,8.771605489652946e-09,9.809999999099723,6.817361130489023e-13,1.3898799451813784e-13,4.3528044166307595e-05,4,0.3638100166115224,1.218664539290818,0.0,0.0,nan,nan,0,1
5.3815,6.2096,0.0005201782638155499,7.478823992078804e-14,19.619999999997194,3.195227699516064e-13,3.257112843543854e-14,4.4111713559056934e-14,4,0.010957302407371692,8.771605569495755e-09,9.809999999096654,2.394618438410912e-13,4.881994778045706e-14,4.3528043905329195e-05,4,0.36442090128116783,1.221769339290818,0.0,0.0,nan,nan,0,1
5.382,6.2104,0.0005201782638155874,7.492011188969096e-14,19.620000000000598,1.0750289905748282e-12,1.095850143297447e-13,1.5019790952439711e-13,4,0.010957302411757497,8.771605843266295e-09,9.80999999909943,8.111945330707257e-13,1.653811484495809e-13,4.352804375868088e-05,4,0.3650333385508132,1.2248745392908176,0.0,0.0,nan,nan,0,1
5.3825,6.2112,0.0005201782638156249,7.492018902433267e-14,19.6200000000016,1.9651261155685998e-14,2.003186662149276e-15,2.025792045468706e-15,4,0.010957302416143299,8.771605852937499e-09,9.809999999100555,1.936612664029657e-14,3.948241924989232e-15,4.352804405848337e-05,4,0.3656473286204586,1.2279801392908176,0.0,0.0,nan,nan,0,1
5.383,6.212000000000001,0.0005201782638156623,7.484476064845771e-14,19.6200000000004,5.955792683215652e-13,6.071144427334894e-14,8.442007141374896e-14,4,0.010957302420529103,8.771605705976925e-09,9.809999999099398,4.449233578302435e-13,9.070812596760234e-14,4.352804425102979e-05,4,0.366262871690104,1.231086139290818,0.0,0.0,nan,nan,0,1
5.3835,6.2128,0.0005201782638156997,7.491034576023456e-14,19.62000000000045,5.377367053524951e-13,5.48151585476537e-14,7.47560372536488e-14,4,0.010957302424914906,8.771605843702717e-09,9.809999999099908,4.064875979405565e-13,8.287208929212085e-14,4.3528044012827366e-05,4,0.36687996795974936,1.2341925392908177,0.0,0.0,nan,nan,0,1
5.384,6.2136,0.0005201782638157371,7.487155952899758e-14,19.619999999999838,3.036466112059591e-13,3.0952763629557764e-14,4.339476083930058e-14,4,0.01095730242930071,8.771605769452181e-09,9.809999999099087,2.2624923648589862e-13,4.612624597485759e-14,4.3528044260622484e-05,4,0.3674986176293948,1.2372993392908178,0.0,0.0,nan,nan,0,1
5.3845,6.2144,0.0005201782638157746,7.495549737326179e-14,19.61999999999849,6.731284487232795e-13,6.861655950288801e-14,9.377238960779535e-14,4,0.010957302433686512,8.771605938140604e-09,9.809999999097197,5.051223957130208e-13,1.0298112044026638e-13,4.3528044061833555e-05,4,0.3681188208990402,1.2404065392908177,0.0,0.0,nan,nan,0,1
5.385,6.2152,0.0005201782638158121,7.492976076300485e-14,19.620000000000584,1.9118053378617209e-13,1.9488331680547032e-14,2.758929502999748e-14,4,0.010957302438072315,8.771605894079133e-09,9.809999999099482,1.397181829332719e-13,2.8484848714800706e-14,4.3528044313395144e-05,4,0.3687405779686856,1.243514139290818,0.0,0.0,nan,nan,0,1
5.3855,6.215999999999999,0.0005201782638158495,7.484159011223733e-14,19.62000000000161,6.873945946623688e-13,7.007080475660676e-14,9.726389827866654e-14,4,0.010957302442458119,8.771605726750898e-09,9.809999999100587,5.111330608452351e-13,1.0420653636943883e-13,4.352804447554241e-05,4,0.36936388903833095,1.2466221392908183,0.0,0.0,nan,nan,0,1
5.386,6.216800000000001,0.0005201782638158869,7.489671125809872e-14,19.619999999997635,4.4009243847001087e-13,4.48616145229423e-14,6.100816154916265e-14,4,0.010957302446843922,8.771605836610322e-09,9.809999999097071,3.2978615228780573e-13,6.723468956537406e-14,4.352804424084753e-05,4,0.3699887543079764,1.249730539290818,0.0,0.0,nan,nan,0,1
5.3865,6.2176,0.0005201782638159244,7.503686201536354e-14,19.620000000000807,1.139477413493376e-12,1.1615468027454935e-13,1.5923845402534589e-13,4,0.010957302451229724,8.771606126019751e-09,9.809999999099631,8.58967512740139e-13,1.7512079772048433e-13,4.352804410815741e-05,4,0.37061517397762184,1.2528393392908175,0.0,0.0,nan,nan,0,1
5.3870000000000005,6.2184,0.000520178263815962,7.503977893415789e-14,19.62,3.425042529438201e-14,3.49137872521733e-15,4.08395553097493e-15,4,0.010957302455615528,8.77160613733886e-09,9.809999999098949,2.8369200427212352e-14,5.783730974478709e-15,4.352804442065388e-05,4,0.37124314824726723,1.2559485392908174,0.0,0.0,nan,nan,0,1
5.3875,6.219200000000001,0.0005201782638159995,7.496791048950438e-14,19.620000000001326,5.578315614849335e-13,5.686356386186501e-14,7.905808766478479e-14,4,0.01095730246000133,8.771606002132213e-09,9.809999999100333,4.142619591121789e-13,8.44570762793416e-14,4.3528044606136195e-05,4,0.37187267731691265,1.2590581392908176,0.0,0.0,nan,nan,0,1
5.388,6.220000000000001,0.0005201782638160369,7.485245519274681e-14,19.62000000000026,9.164891219583016e-13,9.342396757984602e-14,1.2943581155982874e-13,4,0.010957302464387135,8.771605774798253e-09,9.80999999909929,6.856649426131479e-13,1.3978897913885885e-13,4.352804473561592e-05,4,0.37250376138655805,1.2621681392908177,0.0,0.0,nan,nan,0,1
5.3885000000000005,6.2208,0.0005201782638160743,7.48927257172736e-14,19.619999999997,3.1935577364689044e-13,3.2554105366660476e-14,4.4111680605351697e-14,4,0.010957302468772937,8.771605853962786e-09,9.809999999096453,2.38753788893232e-13,4.867559407038172e-14,4.3528044473509545e-05,4,0.37313640065620346,1.2652785392908177,0.0,0.0,nan,nan,0,1
5.389,6.2216000000000005,0.0005201782638161117,7.484311116811801e-14,19.61999999999986,3.836932218707165e-13,3.911245890629147e-14,5.467977459123411e-14,4,0.010957302473158742,8.771605761345345e-09,9.809999999099126,2.8455694937099034e-13,5.801364921449987e-14,4.352804468541314e-05,4,0.37377059532584883,1.2683893392908177,0.0,0.0,nan,nan,0,1
5.3895,6.2224,0.0005201782638161492,7.492387920579536e-14,19.620000000001895,6.677436473903541e-13,6.806765009075327e-14,9.299301612692695e-14,4,0.010957302477544544,8.771605933653333e-09,9.80999999910062,5.060532546025293e-13,1.0317089799162572e-13,4.3528044467125905e-05,4,0.37440634559549424,1.2715005392908174,0.0,0.0,nan,nan,0,1
5.39,6.2232,0.0005201782638161866,7.489325399711241e-14,19.620000000000523,2.3536734013566276e-13,2.399259328599964e-14,3.3824142421552444e-14,4,0.010957302481930347,8.77160587722011e-09,9.80999999909943,1.7417330804592477e-13,3.5509339054416733e-14,4.352804473040657e-05,4,0.37504365166513964,1.2746121392908176,0.0,0.0,nan,nan,0,1
5.3905,6.223999999999999,0.000520178263816224,7.480122268223459e-14,19.619999999999884,7.311929029826116e-13,7.453546411647462e-14,1.0343641444123733e-13,4,0.010957302486316151,8.771605695686297e-09,9.809999999098856,5.472292508636288e-13,1.1156559651659472e-13,4.352804489307116e-05,4,0.37568251373478506,1.2777241392908179,0.0,0.0,nan,nan,0,1
5.391,6.2248,0.0005201782638162614,7.485603432334155e-14,19.619999999998498,4.4525503053499806e-13,4.5387872633540486e-14,6.178754325444889e-14,4,0.010957302490701953,8.771605808662731e-09,9.809999999097947,3.35458635542799e-13,6.839115913835785e-14,4.3528044644696286e-05,4,0.37632293200443045,1.2808365392908176,0.0,0.0,nan,nan,0,1
5.3915,6.2256,0.0005201782638162989,7.499446131969291e-14,19.61999999999953,1.117883569008145e-12,1.1395347288564443e-13,1.562145417061278e-13,4,0.010957302495087758,8.77160609080603e-09,9.809999999098345,8.409807192146505e-13,1.7145376540100848e-13,4.352804451976017e-05,4,0.3769649066740759,1.2839493392908172,0.0,0.0,nan,nan,0,1
5.392,6.2264,0.0005201782638163364,7.499840087118872e-14,19.62000000000109,4.95160713625902e-14,5.047509822893725e-15,6.234864966264036e-15,4,0.01095730249947356,8.771606107684903e-09,9.809999999100034,4.1573333733790607e-14,8.47570514528125e-15,4.3528044822031876e-05,4,0.37760843794372134,1.2870625392908173,0.0,0.0,nan,nan,0,1
5.3925,6.227200000000001,0.000520178263816374,7.49252249375443e-14,19.620000000000143,5.758727497604169e-13,5.870262484815625e-14,8.158321405201531e-14,4,0.010957302503859363,8.771605966100427e-09,9.809999999099148,4.2965973321421236e-13,8.75962758926948e-14,4.35280450168652e-05,4,0.3782535260133667,1.2901761392908175,0.0,0.0,nan,nan,0,1
5.393,6.228,0.0005201782638164114,7.481115306284803e-14,19.62000000000139,8.991141319153032e-13,9.165281670899485e-14,1.2700420322718845e-13,4,0.010957302508245167,8.771605744659365e-09,9.80999999910043,6.710942874688675e-13,1.368184072437118e-13,4.3528045136520146e-05,4,0.3789001710830121,1.293290139290818,0.0,0.0,nan,nan,0,1
5.3935,6.2288,0.0005201782638164488,7.485325044862299e-14,19.61999999999923,3.422823031597881e-13,3.4891162401610755e-14,4.738501478390519e-14,4,0.01095730251263097,8.771605831605472e-09,9.8099999990987,2.580207284677659e-13,5.2603614371349995e-14,4.352804487284589e-05,4,0.3795483733526575,1.296404539290818,0.0,0.0,nan,nan,0,1
5.394,6.2296000000000005,0.0005201782638164863,7.498226730460556e-14,19.61999999999819,1.0351719496488901e-12,1.0552211515280181e-13,1.44586522015737e-13,4,0.010957302517016774,8.771606091157735e-09,9.809999999097009,7.770862757517509e-13,1.5842737529526608e-13,4.3528044743484424e-05,4,0.38019813302230293,1.2995193392908175,0.0,0.0,nan,nan,0,1
5.3945,6.2304,0.0005201782638165238,7.49815979954625e-14,19.62000000000043,1.1990922647076558e-14,1.2223162739119567e-15,1.38585498110024e-15,4,0.010957302521402576,8.771606098491558e-09,9.809999999099386,1.3211128740483433e-14,2.69340035508589e-15,4.352804503415758e-05,4,0.3808494502919483,1.3026345392908176,0.0,0.0,nan,nan,0,1
5.3950000000000005,6.231199999999999,0.0005201782638165612,7.490786429794489e-14,19.62000000000153,5.726530603164847e-13,5.837442001186952e-14,8.114677359761512e-14,4,0.010957302525788378,8.771605959687946e-09,9.809999999100539,4.251358910078606e-13,8.667398390353529e-14,4.3528045218223365e-05,4,0.3815023253615937,1.305750139290818,0.0,0.0,nan,nan,0,1
5.3955,6.232000000000001,0.0005201782638165986,7.478949009797119e-14,19.619999999998676,9.462986210901236e-13,9.6462652506645e-14,1.3361316000507954e-13,4,0.010957302530174183,8.771605723259292e-09,9.809999999097695,7.09651534980066e-13,1.4467921203778562e-13,4.3528045351998375e-05,4,0.3821567584312391,1.3088661392908183,0.0,0.0,nan,nan,0,1
5.396,6.2328,0.000520178263816636,7.483216827549954e-14,19.61999999999961,3.530510789377966e-13,3.5988896935555923e-14,4.878782837980532e-14,4,0.010957302534559985,8.77160581448391e-09,9.809999999099091,2.677102902303239e-13,5.45790601946808e-14,4.352804507253543e-05,4,0.38281274970088447,1.311982539290818,0.0,0.0,nan,nan,0,1
5.3965000000000005,6.2336,0.0005201782638166735,7.49643453011587e-14,19.620000000001767,1.077915557478541e-12,1.0987926172053457e-13,1.5060317637071176e-13,4,0.01095730253894579,8.771606089087626e-09,9.8099999991006,8.134592374050738e-13,1.6584286187148893e-13,4.3528044934434924e-05,4,0.3834702993705299,1.3150993392908175,0.0,0.0,nan,nan,0,1
5.397,6.234400000000001,0.000520178263816711,7.496112164355306e-14,19.619999999998775,2.5925193426937515e-14,2.642731236181359e-15,4.426754132732959e-15,4,0.010957302543331592,8.771606082600844e-09,9.809999999097712,1.9518647476490795e-14,3.979336896694403e-15,4.352804524770557e-05,4,0.38412940764017534,1.3182165392908176,0.0,0.0,nan,nan,0,1
5.3975,6.235200000000001,0.0005201782638167484,7.488633187126801e-14,19.62000000000073,5.843659311971825e-13,5.95683925787116e-14,8.279901275820196e-14,4,0.010957302547717396,8.771605939969687e-09,9.809999999099738,4.3490481637528815e-13,8.86656098705809e-14,4.352804542431478e-05,4,0.38479007470982074,1.3213341392908176,0.0,0.0,nan,nan,0,1
5.398,6.236,0.0005201782638167858,7.476942609676022e-14,19.619999999999973,9.27646863173798e-13,9.456135200548412e-14,1.3099451688808772e-13,4,0.010957302552103199,8.771605709985568e-09,9.80999999909901,6.938624915751639e-13,1.4146024294370868e-13,4.352804554968461e-05,4,0.38545230077946613,1.324452139290818,0.0,0.0,nan,nan,0,1
5.3985,6.2368,0.0005201782638168233,7.481210206426124e-14,19.620000000000246,3.5493831833617517e-13,3.618127607912036e-14,4.9099561705720965e-14,4,0.010957302556489001,8.771605802102783e-09,9.809999999099718,2.6949670029496474e-13,5.494326204275167e-14,4.352804527476846e-05,4,0.3861160860491116,1.3275705392908177,0.0,0.0,nan,nan,0,1
